,part,measure,pitch,step,alter,octave,duration,type,dotted,rest,grace,cue,keyboard_step,interval
2913,P2,159,F,F,,3,480,quarter,False,False,False,False,33.0,3.0
2914,P2,160,G,G,,2,480,quarter,False,False,False,False,23.0,-10.0
2915,P2,160,C,C,,3,480,quarter,False,False,False,False,28.0,5.0
2916,P2,160,E,E,,3,480,quarter,False,False,False,False,32.0,4.0
2917,P2,160,G,G,,2,480,quarter,False,False,False,False,23.0,-9.0
2918,P2,160,C,C,,3,480,quarter,False,False,False,False,28.0,5.0
2919,P2,160,E,E,,3,480,quarter,False,False,False,False,32.0,4.0
2920,P2,161,G,G,,2,480,quarter,False,False,False,False,23.0,-9.0
2921,P2,161,B,B,,2,480,quarter,False,False,False,False,27.0,4.0
2922,P2,161,D,D,,3,480,quarter,False,False,False,False,30.0,3.0
2923,P2,161,,,,,480,quarter,False,True,False,False,,
2924,P2,162,C,C,,3,120,16th,False,False,False,False,28.0,
2925,P2,162,B,B,,2,120,16th,False,False,False,False,27.0,-1.0
2926,P2,162,C,C,,3,120,16th,False,False,False,False,28.0,1.0
2927,P2,162,B,B,,2,120,16th,False,False,False,False,27.0,-1.0
2928,P2,162,C,C,,3,120,16th,False,False,False,False,28.0,1.0
2929,P2,162,B,B,,2,120,16th,False,False,False,False,27.0,-1.0
2930,P2,162,C,C,,3,120,16th,False,False,False,False,28.0,1.0
2931,P2,162,B,B,,2,120,16th,False,False,False,False,27.0,-1.0
2932,P2,163,C,C,,3,120,16th,False,False,False,False,28.0,1.0
2933,P2,163,B,B,,2,120,16th,False,False,False,False,27.0,-1.0
2934,P2,163,C,C,,3,120,16th,False,False,False,False,28.0,1.0
2935,P2,163,B,B,,2,120,16th,False,False,False,False,27.0,-1.0
2936,P2,163,C,C,,3,120,16th,False,False,False,False,28.0,1.0
2937,P2,163,D,D,,3,120,16th,False,False,False,False,30.0,2.0
2938,P2,163,E,E,,3,120,16th,False,False,False,False,32.0,2.0
2939,P2,163,C,C,,3,120,16th,False,False,False,False,28.0,-4.0
2940,P2,164,F,F,,3,120,16th,False,False,False,False,33.0,5.0
2941,P2,164,E,E,,3,120,16th,False,False,False,False,32.0,-1.0
2942,P2,164,F,F,,3,120,16th,False,False,False,False,33.0,1.0
2943,P2,164,E,E,,3,120,16th,False,False,False,False,32.0,-1.0
2944,P2,164,F,F,,3,120,16th,False,False,False,False,33.0,1.0
2945,P2,164,G,G,,3,120,16th,False,False,False,False,35.0,2.0
2946,P2,164,A,A,,3,120,16th,False,False,False,False,37.0,2.0
2947,P2,164,B,B,,3,120,16th,False,False,False,False,39.0,2.0
2948,P2,165,C,C,,4,120,16th,False,False,False,False,40.0,1.0
2949,P2,165,B,B,,3,120,16th,False,False,False,False,39.0,-1.0
2950,P2,165,C,C,,4,120,16th,False,False,False,False,40.0,1.0
2951,P2,165,B,B,,3,120,16th,False,False,False,False,39.0,-1.0
2952,P2,165,C,C,,4,120,16th,False,False,False,False,40.0,1.0
2953,P2,165,D,D,,4,120,16th,False,False,False,False,42.0,2.0
2954,P2,165,E,E,,4,120,16th,False,False,False,False,44.0,2.0
2955,P2,165,C,C,,4,120,16th,False,False,False,False,40.0,-4.0
2956,P2,166,D,D,,4,120,16th,False,False,False,False,42.0,2.0
2957,P2,166,C#,C,1,4,120,16th,False,False,False,False,41.0,-1.0
2958,P2,166,D,D,,4,120,16th,False,False,False,False,42.0,1.0
2959,P2,166,C,C,,4,120,16th,False,False,False,False,40.0,-2.0
2960,P2,166,B,B,,3,120,16th,False,False,False,False,39.0,-1.0
2961,P2,166,A,A,,3,120,16th,False,False,False,False,37.0,-2.0
2962,P2,166,B,B,,3,120,16th,False,False,False,False,39.0,2.0
2963,P2,166,G,G,,3,120,16th,False,False,False,False,35.0,-4.0
2964,P2,167,C,C,,4,120,16th,False,False,False,False,40.0,5.0
2965,P2,167,B,B,,3,120,16th,False,False,False,False,39.0,-1.0
2966,P2,167,C,C,,4,120,16th,False,False,False,False,40.0,1.0
2967,P2,167,B,B,,3,120,16th,False,False,False,False,39.0,-1.0
2968,P2,167,A,A,,3,120,16th,False,False,False,False,37.0,-2.0
2969,P2,167,G#,G,1,3,120,16th,False,False,False,False,36.0,-1.0
2970,P2,167,A,A,,3,120,16th,False,False,False,False,37.0,1.0
2971,P2,167,G,G,,3,120,16th,False,False,False,False,35.0,-2.0
2972,P2,168,F,F,,3,120,16th,False,False,False,False,33.0,-2.0
2973,P2,168,E,E,,3,120,16th,False,False,False,False,32.0,-1.0
2974,P2,168,F,F,,3,120,16th,False,False,False,False,33.0,1.0
2975,P2,168,D,D,,3,120,16th,False,False,False,False,30.0,-3.0
2976,P2,168,G,G,,3,120,16th,False,False,False,False,35.0,5.0
2977,P2,168,F#,F,1,3,120,16th,False,False,False,False,34.0,-1.0
2978,P2,168,G,G,,3,120,16th,False,False,False,False,35.0,1.0
2979,P2,168,G,G,,2,120,16th,False,False,False,False,23.0,-12.0
2980,P2,169,C,C,,3,120,16th,False,False,False,False,28.0,5.0
2981,P2,169,G,G,,2,120,16th,False,False,False,False,23.0,-5.0
2982,P2,169,E,E,,2,120,16th,False,False,False,False,20.0,-3.0
2983,P2,169,G,G,,2,120,16th,False,False,False,False,23.0,3.0
2984,P2,169,C,C,,2,480,quarter,False,False,False,False,16.0,-7.0
2985,P2,170,C,C,,2,960,half,False,False,False,False,16.0,0.0
2986,P2,170,C,C,,3,960,half,False,False,False,False,28.0,12.0
2987,P2,171,E,E,,3,480,quarter,False,False,False,False,32.0,4.0
2988,P2,171,C,C,,3,480,quarter,False,False,False,False,28.0,-4.0
2989,P2,172,F,F,,3,480,quarter,False,False,False,False,33.0,5.0
2990,P2,172,C,C,,3,480,quarter,False,False,False,False,28.0,-5.0
2991,P2,173,E,E,,3,480,quarter,False,False,False,False,32.0,4.0
2992,P2,173,C,C,,3,480,quarter,False,False,False,False,28.0,-4.0
2993,P2,173,C,C,,4,480,quarter,False,False,False,False,40.0,12.0
2994,P2,174,A,A,,2,480,quarter,False,False,False,False,25.0,-15.0
2995,P2,174,A,A,,3,480,quarter,False,False,False,False,37.0,12.0
2996,P2,174,B,B,,2,480,quarter,False,False,False,False,27.0,-10.0
2997,P2,174,B,B,,3,480,quarter,False,False,False,False,39.0,12.0
2998,P2,175,G#,G,1,2,480,quarter,False,False,False,False,24.0,-15.0
2999,P2,175,G#,G,1,3,480,quarter,False,False,False,False,36.0,12.0
3000,P2,175,A,A,,2,480,quarter,False,False,False,False,25.0,-11.0
3001,P2,175,A,A,,3,480,quarter,False,False,False,False,37.0,12.0
3002,P2,176,F,F,,2,480,quarter,False,False,False,False,21.0,-16.0
3003,P2,176,F,F,,3,480,quarter,False,False,False,False,33.0,12.0
3004,P2,176,G,G,,2,480,quarter,False,False,False,False,23.0,-10.0
3005,P2,176,G,G,,3,480,quarter,False,False,False,False,35.0,12.0
3006,P2,177,C,C,,2,480,quarter,False,False,False,False,16.0,-19.0
3007,P2,177,C,C,,3,480,quarter,False,False,False,False,28.0,12.0
3008,P2,177,,,,,480,quarter,False,True,False,False,,
3009,P2,178,G,G,,3,960,half,False,False,False,False,35.0,
3010,P2,178,E,E,,4,960,half,False,False,False,False,44.0,9.0
3011,P2,179,G,G,,3,960,half,False,False,False,False,35.0,-9.0
3012,P2,179,D,D,,4,960,half,False,False,False,False,42.0,7.0
3013,P2,180,G,G,,3,960,half,False,False,False,False,35.0,-7.0
3014,P2,180,C,C,,4,960,half,False,False,False,False,40.0,5.0
3015,P2,181,G,G,,3,960,half,False,False,False,False,35.0,-5.0
3016,P2,181,B,B,,3,960,half,False,False,False,False,39.0,4.0
3017,P2,182,G,G,,3,960,half,False,False,False,False,35.0,-4.0
3018,P2,182,E,E,,4,960,half,False,False,False,False,44.0,9.0
3019,P2,183,G,G,,3,960,half,False,False,False,False,35.0,-9.0
3020,P2,183,D,D,,4,960,half,False,False,False,False,42.0,7.0
3021,P2,184,G,G,,3,960,half,False,False,False,False,35.0,-7.0
3022,P2,184,C,C,,4,960,half,False,False,False,False,40.0,5.0
3023,P2,185,G,G,,3,960,half,False,False,False,False,35.0,-5.0
3024,P2,185,B,B,,3,960,half,False,False,False,False,39.0,4.0
3025,P2,186,C,C,,2,960,half,False,False,False,False,16.0,-23.0
3026,P2,186,C,C,,3,960,half,False,False,False,False,28.0,12.0
3027,P2,187,E,E,,3,480,quarter,False,False,False,False,32.0,4.0
3028,P2,187,C,C,,3,480,quarter,False,False,False,False,28.0,-4.0
3029,P2,188,F,F,,3,480,quarter,False,False,False,False,33.0,5.0
3030,P2,188,C,C,,3,480,quarter,False,False,False,False,28.0,-5.0
3031,P2,189,E,E,,3,480,quarter,False,False,False,False,32.0,4.0
3032,P2,189,C,C,,3,480,quarter,False,False,False,False,28.0,-4.0
3033,P2,189,C,C,,4,480,quarter,False,False,False,False,40.0,12.0
3034,P2,190,A,A,,2,480,quarter,False,False,False,False,25.0,-15.0
3035,P2,190,A,A,,3,480,quarter,False,False,False,False,37.0,12.0
3036,P2,190,B,B,,2,480,quarter,False,False,False,False,27.0,-10.0
3037,P2,190,B,B,,3,480,quarter,False,False,False,False,39.0,12.0
3038,P2,191,G#,G,1,2,480,quarter,False,False,False,False,24.0,-15.0
3039,P2,191,G#,G,1,3,480,quarter,False,False,False,False,36.0,12.0
3040,P2,191,A,A,,2,480,quarter,False,False,False,False,25.0,-11.0
3041,P2,191,A,A,,3,480,quarter,False,False,False,False,37.0,12.0
3042,P2,192,F,F,,2,480,quarter,False,False,False,False,21.0,-16.0
3043,P2,192,F,F,,3,480,quarter,False,False,False,False,33.0,12.0
3044,P2,192,G,G,,2,480,quarter,False,False,False,False,23.0,-10.0
3045,P2,192,G,G,,3,480,quarter,False,False,False,False,35.0,12.0
3046,P2,193,C,C,,2,480,quarter,False,False,False,False,16.0,-19.0
3047,P2,193,C,C,,3,480,quarter,False,False,False,False,28.0,12.0
3048,P2,193,,,,,480,quarter,False,True,False,False,,
3049,P2,194,,,,,960,whole,False,True,False,False,,
3050,P2,195,,,,,960,whole,False,True,False,False,,
3051,P2,196,F,F,,4,240,eighth,False,False,False,False,45.0,
3052,P2,196,G,G,,4,240,eighth,False,False,False,False,47.0,2.0
3053,P2,196,Ab,A,-1,4,240,eighth,False,False,False,False,48.0,1.0
3054,P2,196,Bb,B,-1,4,240,eighth,False,False,False,False,50.0,2.0
3055,P2,197,C,C,,5,480,quarter,False,False,False,False,52.0,2.0
3056,P2,197,C,C,,5,480,quarter,False,False,False,False,52.0,0.0
3057,P2,198,G,G,,3,240,eighth,False,False,False,False,35.0,-17.0
3058,P2,198,A,A,,3,240,eighth,False,False,False,False,37.0,2.0
3059,P2,198,B,B,,3,240,eighth,False,False,False,False,39.0,2.0
3060,P2,198,G,G,,3,240,eighth,False,False,False,False,35.0,-4.0
3061,P2,199,C,C,,4,240,eighth,False,False,False,False,40.0,5.0
3062,P2,199,G,G,,3,240,eighth,False,False,False,False,35.0,-5.0
3063,P2,199,Ab,A,-1,3,240,eighth,False,False,False,False,36.0,1.0
3064,P2,199,Eb,E,-1,3,240,eighth,False,False,False,False,31.0,-5.0
3065,P2,200,F,F,,3,240,eighth,False,False,False,False,33.0,2.0
3066,P2,200,D,D,,3,240,eighth,False,False,False,False,30.0,-3.0
3067,P2,200,G,G,,3,240,eighth,False,False,False,False,35.0,5.0
3068,P2,200,G,G,,2,240,eighth,False,False,False,False,23.0,-12.0
3069,P2,201,C,C,,3,480,quarter,False,False,False,False,28.0,5.0
3070,P2,201,C,C,,2,480,quarter,False,False,False,False,16.0,-12.0
3071,P2,202,G,G,,2,960,half,False,False,False,False,23.0,7.0
3072,P2,202,G,G,,3,960,half,False,False,False,False,35.0,12.0
3073,P2,203,G,G,,2,960,half,False,False,False,False,23.0,-12.0
3074,P2,203,G,G,,3,960,half,False,False,False,False,35.0,12.0
3075,P2,204,G,G,,3,960,half,False,False,False,False,35.0,0.0
3076,P2,205,G,G,,3,960,half,False,False,False,False,35.0,0.0
3077,P2,206,,,,,240,eighth,False,True,False,False,,
3078,P2,206,G,G,,2,240,eighth,False,False,False,False,23.0,
3079,P2,206,G,G,,3,240,eighth,False,False,False,False,35.0,12.0
3080,P2,206,Ab,A,-1,2,240,eighth,False,False,False,False,24.0,-11.0
3081,P2,206,Ab,A,-1,3,240,eighth,False,False,False,False,36.0,12.0
3082,P2,206,G,G,,2,240,eighth,False,False,False,False,23.0,-13.0
3083,P2,206,G,G,,3,240,eighth,False,False,False,False,35.0,12.0
3084,P2,207,F#,F,1,2,480,quarter,False,False,False,False,22.0,-13.0
3085,P2,207,F#,F,1,3,480,quarter,False,False,False,False,34.0,12.0
3086,P2,207,F,F,,2,480,quarter,False,False,False,False,21.0,-13.0
3087,P2,207,F,F,,3,480,quarter,False,False,False,False,33.0,12.0
3088,P2,208,E,E,,2,480,quarter,False,False,False,False,20.0,-13.0
3089,P2,208,E,E,,3,480,quarter,False,False,False,False,32.0,12.0
3090,P2,208,Eb,E,-1,2,480,quarter,False,False,False,False,19.0,-13.0
3091,P2,208,Eb,E,-1,3,480,quarter,False,False,False,False,31.0,12.0
3092,P2,209,D,D,,2,480,quarter,False,False,False,False,18.0,-13.0
3093,P2,209,D,D,,3,480,quarter,False,False,False,False,30.0,12.0
3094,P2,209,G,G,,1,480,quarter,False,False,False,False,11.0,-19.0
3095,P2,209,G,G,,2,480,quarter,False,False,False,False,23.0,12.0
3096,P2,210,C,C,,2,480,quarter,False,False,False,False,16.0,-7.0
3097,P2,210,C,C,,3,480,quarter,False,False,False,False,28.0,12.0
3098,P2,210,,,,,480,quarter,False,True,False,False,,
3099,P2,211,,,,,960,whole,False,True,False,False,,
3100,P2,212,F,F,,4,240,eighth,False,False,False,False,45.0,
3101,P2,212,G,G,,4,240,eighth,False,False,False,False,47.0,2.0
3102,P2,212,Ab,A,-1,4,240,eighth,False,False,False,False,48.0,1.0
3103,P2,212,Bb,B,-1,4,240,eighth,False,False,False,False,50.0,2.0
3104,P2,213,C,C,,5,480,quarter,False,False,False,False,52.0,2.0
3105,P2,213,C,C,,5,480,quarter,False,False,False,False,52.0,0.0
3106,P2,214,G,G,,3,240,eighth,False,False,False,False,35.0,-17.0
3107,P2,214,A,A,,3,240,eighth,False,False,False,False,37.0,2.0
3108,P2,214,B,B,,3,240,eighth,False,False,False,False,39.0,2.0
3109,P2,214,G,G,,3,240,eighth,False,False,False,False,35.0,-4.0
3110,P2,215,C,C,,4,240,eighth,False,False,False,False,40.0,5.0
3111,P2,215,G,G,,3,240,eighth,False,False,False,False,35.0,-5.0
3112,P2,215,Ab,A,-1,3,240,eighth,False,False,False,False,36.0,1.0
3113,P2,215,Eb,E,-1,3,240,eighth,False,False,False,False,31.0,-5.0
3114,P2,216,F,F,,3,240,eighth,False,False,False,False,33.0,2.0
3115,P2,216,D,D,,3,240,eighth,False,False,False,False,30.0,-3.0
3116,P2,216,G,G,,3,240,eighth,False,False,False,False,35.0,5.0
3117,P2,216,G,G,,2,240,eighth,False,False,False,False,23.0,-12.0
3118,P2,217,C,C,,3,480,quarter,False,False,False,False,28.0,5.0
3119,P2,217,C,C,,2,480,quarter,False,False,False,False,16.0,-12.0
3120,P2,218,,,,,960,whole,False,True,False,False,,
3121,P2,219,,,,,960,whole,False,True,False,False,,
3122,P2,220,F,F,,4,480,quarter,False,False,False,False,45.0,
3123,P2,220,F,F,,4,480,quarter,False,False,False,False,45.0,0.0
3124,P2,221,C,C,,5,480,quarter,False,False,False,False,52.0,7.0
3125,P2,221,C,C,,5,480,quarter,False,False,False,False,52.0,0.0
3126,P2,222,G,G,,3,480,quarter,False,False,False,False,35.0,-17.0
3127,P2,222,G,G,,3,480,quarter,False,False,False,False,35.0,0.0
3128,P2,223,C,C,,3,480,quarter,False,False,False,False,28.0,-7.0
3129,P2,223,C,C,,3,480,quarter,False,False,False,False,28.0,0.0
3130,P2,224,G,G,,1,480,quarter,False,False,False,False,11.0,-17.0
3131,P2,224,G,G,,2,480,quarter,False,False,False,False,23.0,12.0
3132,P2,224,G,G,,1,480,quarter,False,False,False,False,11.0,-12.0
3133,P2,224,G,G,,2,480,quarter,False,False,False,False,23.0,12.0
3134,P2,225,C,C,,2,480,quarter,False,False,False,False,16.0,-7.0
3135,P2,225,C,C,,3,480,quarter,False,False,False,False,28.0,12.0
3136,P2,225,,,,,480,quarter,False,True,False,False,,
3137,P2,226,,,,,960,whole,False,True,False,False,,
3138,P2,227,,,,,960,whole,False,True,False,False,,
3139,P2,228,,,,,960,whole,False,True,False,False,,
3140,P2,229,,,,,960,whole,False,True,False,False,,
3141,P2,230,G,G,,3,480,quarter,False,False,False,False,35.0,
3142,P2,230,E,E,,4,480,quarter,False,False,False,False,44.0,9.0
3143,P2,230,G,G,,3,480,quarter,False,False,False,False,35.0,-9.0
3144,P2,230,E,E,,4,480,quarter,False,False,False,False,44.0,9.0
3145,P2,231,F,F,,3,480,quarter,False,False,False,False,33.0,-11.0
3146,P2,231,D,D,,4,480,quarter,False,False,False,False,42.0,9.0
3147,P2,231,F,F,,3,480,quarter,False,False,False,False,33.0,-9.0
3148,P2,231,D,D,,4,480,quarter,False,False,False,False,42.0,9.0
3149,P2,232,G,G,,2,480,quarter,False,False,False,False,23.0,-19.0
3150,P2,232,E,E,,3,480,quarter,False,False,False,False,32.0,9.0
3151,P2,232,G,G,,2,480,quarter,False,False,False,False,23.0,-9.0
3152,P2,232,E,E,,3,480,quarter,False,False,False,False,32.0,9.0
3153,P2,233,F,F,,2,480,quarter,False,False,False,False,21.0,-11.0
3154,P2,233,D,D,,3,480,quarter,False,False,False,False,30.0,9.0
3155,P2,233,F,F,,2,480,quarter,False,False,False,False,21.0,-9.0
3156,P2,233,D,D,,3,480,quarter,False,False,False,False,30.0,9.0
3157,P2,234,E,E,,2,480,quarter,False,False,False,False,20.0,-10.0
3158,P2,234,C,C,,3,480,quarter,False,False,False,False,28.0,8.0
3159,P2,234,,,,,480,quarter,False,True,False,False,,
3160,P2,235,,,,,960,whole,False,True,False,False,,
3161,P2,236,,,,,960,whole,False,True,False,False,,
3162,P2,237,,,,,960,whole,False,True,False,False,,
3163,P2,238,G,G,,4,480,quarter,False,False,False,False,47.0,
3164,P2,238,G,G,,4,480,quarter,False,False,False,False,47.0,0.0
3165,P2,239,C,C,,4,480,quarter,False,False,False,False,40.0,-7.0
3166,P2,239,C,C,,4,480,quarter,False,False,False,False,40.0,0.0
3167,P2,240,G,G,,1,480,quarter,False,False,False,False,11.0,-29.0
3168,P2,240,G,G,,2,480,quarter,False,False,False,False,23.0,12.0
3169,P2,240,G,G,,1,480,quarter,False,False,False,False,11.0,-12.0
3170,P2,240,G,G,,2,480,quarter,False,False,False,False,23.0,12.0
3171,P2,241,C,C,,2,480,quarter,False,False,False,False,16.0,-7.0
3172,P2,241,C,C,,3,480,quarter,False,False,False,False,28.0,12.0
3173,P2,241,,,,,480,quarter,False,True,False,False,,
3174,P2,242,C,C,,2,480,quarter,False,False,False,False,16.0,
3175,P2,242,C,C,,3,480,quarter,False,False,False,False,28.0,12.0
3176,P2,242,,,,,480,quarter,False,True,False,False,,
3177,P2,243,,,,,960,whole,False,True,False,False,,
3178,P2,244,,,,,960,whole,False,True,False,False,,
3179,P2,245,,,,,480,quarter,False,True,False,False,,
3180,P2,245,C#,C,1,3,480,quarter,False,False,False,False,29.0,
3181,P2,245,C#,C,1,4,480,quarter,False,False,False,False,41.0,12.0
3182,P2,246,D,D,,3,480,quarter,False,False,False,False,30.0,-11.0
3183,P2,246,D,D,,4,480,quarter,False,False,False,False,42.0,12.0
3184,P2,246,B,B,,2,480,quarter,False,False,False,False,27.0,-15.0
3185,P2,246,B,B,,3,480,quarter,False,False,False,False,39.0,12.0
3186,P2,247,C,C,,3,480,quarter,False,False,False,False,28.0,-11.0
3187,P2,247,C,C,,4,480,quarter,False,False,False,False,40.0,12.0
3188,P2,247,F#,F,1,2,480,quarter,False,False,False,False,22.0,-18.0
3189,P2,247,F#,F,1,3,480,quarter,False,False,False,False,34.0,12.0
3190,P2,248,G,G,,2,480,quarter,False,False,False,False,23.0,-11.0
3191,P2,248,G,G,,3,480,quarter,False,False,False,False,35.0,12.0
3192,P2,248,G,G,,2,480,quarter,False,False,False,False,23.0,-12.0
3193,P2,249,C,C,,3,480,quarter,False,False,False,False,28.0,5.0
3194,P2,249,C,C,,2,480,quarter,False,False,False,False,16.0,-12.0
3195,P2,250,G,G,,1,480,quarter,False,False,False,False,11.0,-5.0
3196,P2,250,G,G,,2,480,quarter,False,False,False,False,23.0,12.0
3197,P2,250,,,,,480,quarter,False,True,False,False,,
3198,P2,251,,,,,960,whole,False,True,False,False,,
3199,P2,252,,,,,480,quarter,False,True,False,False,,
3200,P2,252,G,G,,2,480,quarter,False,False,False,False,23.0,
3201,P2,252,G,G,,3,480,quarter,False,False,False,False,35.0,12.0
3202,P2,253,F#,F,1,2,480,quarter,False,False,False,False,22.0,-13.0
3203,P2,253,F#,F,1,3,480,quarter,False,False,False,False,34.0,12.0
3204,P2,253,F,F,,2,480,quarter,False,False,False,False,21.0,-13.0
3205,P2,253,F,F,,3,480,quarter,False,False,False,False,33.0,12.0
3206,P2,254,E,E,,2,480,quarter,False,False,False,False,20.0,-13.0
3207,P2,254,E,E,,3,480,quarter,False,False,False,False,32.0,12.0
3208,P2,254,Eb,E,-1,2,480,quarter,False,False,False,False,19.0,-13.0
3209,P2,254,Eb,E,-1,3,480,quarter,False,False,False,False,31.0,12.0
3210,P2,255,D,D,,2,480,quarter,False,False,False,False,18.0,-13.0
3211,P2,255,D,D,,3,480,quarter,False,False,False,False,30.0,12.0
3212,P2,255,B,B,,1,480,quarter,False,False,False,False,15.0,-15.0
3213,P2,255,B,B,,2,480,quarter,False,False,False,False,27.0,12.0
3214,P2,256,C,C,,2,480,quarter,False,False,False,False,16.0,-11.0
3215,P2,256,C,C,,3,480,quarter,False,False,False,False,28.0,12.0
3216,P2,256,F#,F,1,1,480,quarter,False,False,False,False,10.0,-18.0
3217,P2,256,F#,F,1,2,480,quarter,False,False,False,False,22.0,12.0
3218,P2,257,G,G,,1,480,quarter,False,False,False,False,11.0,-11.0
3219,P2,257,G,G,,2,480,quarter,False,False,False,False,23.0,12.0
3220,P2,257,,,,,480,quarter,False,True,False,False,,
3221,P2,258,C,C,,2,480,quarter,False,False,False,False,16.0,
3222,P2,258,C,C,,3,480,quarter,False,False,False,False,28.0,12.0
3223,P2,258,,,,,480,quarter,False,True,False,False,,
3224,P2,259,,,,,960,whole,False,True,False,False,,
3225,P2,260,,,,,960,whole,False,True,False,False,,
3226,P2,261,,,,,480,quarter,False,True,False,False,,
3227,P2,261,C#,C,1,3,480,quarter,False,False,False,False,29.0,
3228,P2,261,C#,C,1,4,480,quarter,False,False,False,False,41.0,12.0
3229,P2,262,D,D,,3,480,quarter,False,False,False,False,30.0,-11.0
3230,P2,262,D,D,,4,480,quarter,False,False,False,False,42.0,12.0
3231,P2,262,B,B,,2,480,quarter,False,False,False,False,27.0,-15.0
3232,P2,262,B,B,,3,480,quarter,False,False,False,False,39.0,12.0
3233,P2,263,C,C,,3,480,quarter,False,False,False,False,28.0,-11.0
3234,P2,263,C,C,,4,480,quarter,False,False,False,False,40.0,12.0
3235,P2,263,F#,F,1,2,480,quarter,False,False,False,False,22.0,-18.0
3236,P2,263,F#,F,1,3,480,quarter,False,False,False,False,34.0,12.0
3237,P2,264,G,G,,2,480,quarter,False,False,False,False,23.0,-11.0
3238,P2,264,G,G,,3,480,quarter,False,False,False,False,35.0,12.0
3239,P2,264,G,G,,2,480,quarter,False,False,False,False,23.0,-12.0
3240,P2,265,C,C,,3,480,quarter,False,False,False,False,28.0,5.0
3241,P2,265,C,C,,2,480,quarter,False,False,False,False,16.0,-12.0
3242,P2,266,,,,,960,whole,False,True,False,False,,
3243,P2,267,C,C,,4,360,eighth,True,False,False,False,40.0,
3244,P2,267,G,G,,3,120,16th,False,False,False,False,35.0,-5.0
3245,P2,267,E,E,,4,360,eighth,True,False,False,False,44.0,9.0
3246,P2,267,C,C,,4,120,16th,False,False,False,False,40.0,-4.0
3247,P2,268,F,F,,2,360,eighth,True,False,False,False,21.0,-19.0
3248,P2,268,C,C,,3,120,16th,False,False,False,False,28.0,7.0
3249,P2,268,A,A,,3,360,eighth,True,False,False,False,37.0,9.0
3250,P2,268,F,F,,3,120,16th,False,False,False,False,33.0,-4.0
3251,P2,269,C,C,,3,360,eighth,True,False,False,False,28.0,-5.0
3252,P2,269,G,G,,2,120,16th,False,False,False,False,23.0,-5.0
3253,P2,269,E,E,,3,360,eighth,True,False,False,False,32.0,9.0
3254,P2,269,C,C,,3,120,16th,False,False,False,False,28.0,-4.0
3255,P2,270,A,A,,3,240,eighth,False,False,False,False,37.0,9.0
3256,P2,270,C,C,,4,240,eighth,False,False,False,False,40.0,3.0
3257,P2,270,F,F,,4,240,eighth,False,False,False,False,45.0,5.0
3258,P2,270,,,,,240,eighth,False,True,False,False,,
3259,P2,270,B,B,,3,240,eighth,False,False,False,False,39.0,
3260,P2,270,D,D,,4,240,eighth,False,False,False,False,42.0,3.0
3261,P2,270,G,G,,4,240,eighth,False,False,False,False,47.0,5.0
3262,P2,270,,,,,240,eighth,False,True,False,False,,
3263,P2,271,C,C,,4,240,eighth,False,False,False,False,40.0,
3264,P2,271,E,E,,4,240,eighth,False,False,False,False,44.0,4.0
3265,P2,271,G,G,,4,240,eighth,False,False,False,False,47.0,3.0
3266,P2,271,,,,,240,eighth,False,True,False,False,,
3267,P2,271,E,E,,3,240,eighth,False,False,False,False,32.0,
3268,P2,271,G,G,,3,240,eighth,False,False,False,False,35.0,3.0
3269,P2,271,C,C,,4,240,eighth,False,False,False,False,40.0,5.0
3270,P2,271,,,,,240,eighth,False,True,False,False,,
3271,P2,271,,,,,960,whole,False,True,False,False,,
3272,P2,272,F,F,,3,480,quarter,False,False,False,False,33.0,
3273,P2,272,G,G,,3,480,quarter,False,False,False,False,35.0,2.0
3274,P2,272,,,,,480,quarter,False,True,False,False,,
3275,P2,272,E,E,,4,240,eighth,False,False,False,False,44.0,
3276,P2,272,D,D,,4,240,eighth,False,False,False,False,42.0,-2.0
3277,P2,273,C,C,,4,240,eighth,False,False,False,False,40.0,-2.0
3278,P2,273,G,G,,3,240,eighth,False,False,False,False,35.0,-5.0
3279,P2,273,E,E,,3,240,eighth,False,False,False,False,32.0,-3.0
3280,P2,273,,,,,240,eighth,False,True,False,False,,
3281,P2,274,G,G,,3,120,16th,False,False,False,False,35.0,
3282,P2,274,C,C,,4,120,16th,False,False,False,False,40.0,5.0
3283,P2,274,E,E,,4,120,16th,False,False,False,False,44.0,4.0
3284,P2,274,C,C,,4,120,16th,False,False,False,False,40.0,-4.0
3285,P2,274,E,E,,4,120,16th,False,False,False,False,44.0,4.0
3286,P2,274,C,C,,4,120,16th,False,False,False,False,40.0,-4.0
3287,P2,274,E,E,,4,120,16th,False,False,False,False,44.0,4.0
3288,P2,274,G,G,,3,120,16th,False,False,False,False,35.0,-9.0
3289,P2,274,C,C,,4,120,16th,False,False,False,False,40.0,5.0
3290,P2,274,E,E,,4,120,16th,False,False,False,False,44.0,4.0
3291,P2,274,C,C,,4,120,16th,False,False,False,False,40.0,-4.0
3292,P2,274,E,E,,4,120,16th,False,False,False,False,44.0,4.0
3293,P2,274,C,C,,4,120,16th,False,False,False,False,40.0,-4.0
3294,P2,274,E,E,,4,120,16th,False,False,False,False,44.0,4.0
3295,P2,275,G,G,,3,120,16th,False,False,False,False,35.0,-9.0
3296,P2,275,D,D,,4,120,16th,False,False,False,False,42.0,7.0
3297,P2,275,F,F,,4,120,16th,False,False,False,False,45.0,3.0
3298,P2,275,D,D,,4,120,16th,False,False,False,False,42.0,-3.0
