part,instrument,measure,pitch,step,alter,octave,duration,type,dotted,rest
P4,Contrabass,42,C,C,,3,1,eighth,False,False
P4,Contrabass,42,D,D,,3,2,quarter,False,False
P4,Contrabass,42,D,D,,2,2,quarter,False,False
P4,Contrabass,43,G,G,,2,1,eighth,False,False
P4,Contrabass,43,D,D,,4,1,eighth,False,False
P4,Contrabass,43,Bb,B,-1,3,1,eighth,False,False
P4,Contrabass,43,D,D,,4,1,eighth,False,False
P4,Contrabass,43,G,G,,3,1,eighth,False,False
P4,Contrabass,43,Bb,B,-1,3,1,eighth,False,False
P4,Contrabass,44,C#,C,1,3,1,eighth,False,False
P4,Contrabass,44,E,E,,3,1,eighth,False,False
P4,Contrabass,44,A,A,,2,1,eighth,False,False
P4,Contrabass,44,C#,C,1,3,1,eighth,False,False
P4,Contrabass,44,D,D,,3,1,eighth,False,False
P4,Contrabass,44,G,G,,2,1,eighth,False,False
P4,Contrabass,45,A,A,,2,1,eighth,False,False
P4,Contrabass,45,E,E,,3,1,eighth,False,False
P4,Contrabass,45,C#,C,1,3,1,eighth,False,False
P4,Contrabass,45,E,E,,3,1,eighth,False,False
P4,Contrabass,45,A,A,,2,1,eighth,False,False
P4,Contrabass,45,C#,C,1,3,1,eighth,False,False
P4,Contrabass,46,D,D,,2,1,eighth,False,False
P4,Contrabass,46,A,A,,3,1,eighth,False,False
P4,Contrabass,46,F,F,,3,1,eighth,False,False
P4,Contrabass,46,A,A,,3,1,eighth,False,False
P4,Contrabass,46,D,D,,3,1,eighth,False,False
P4,Contrabass,46,F,F,,3,1,eighth,False,False
P4,Contrabass,47,A,A,,2,1,eighth,False,False
P4,Contrabass,47,E,E,,3,1,eighth,False,False
P4,Contrabass,47,C#,C,1,3,1,eighth,False,False
P4,Contrabass,47,E,E,,3,1,eighth,False,False
P4,Contrabass,47,A,A,,2,1,eighth,False,False
P4,Contrabass,47,C#,C,1,3,1,eighth,False,False
P4,Contrabass,48,D,D,,2,1,eighth,False,False
P4,Contrabass,48,A,A,,3,1,eighth,False,False
P4,Contrabass,48,F,F,,3,1,eighth,False,False
P4,Contrabass,48,A,A,,3,1,eighth,False,False
P4,Contrabass,48,D,D,,3,1,eighth,False,False
P4,Contrabass,48,F,F,,3,1,eighth,False,False
P4,Contrabass,49,A,A,,2,1,eighth,False,False
P4,Contrabass,49,E,E,,3,1,eighth,False,False
P4,Contrabass,49,C#,C,1,3,1,eighth,False,False
P4,Contrabass,49,E,E,,3,1,eighth,False,False
P4,Contrabass,49,A,A,,2,1,eighth,False,False
P4,Contrabass,49,C#,C,1,3,1,eighth,False,False
P4,Contrabass,50,D,D,,2,1,eighth,False,False
P4,Contrabass,50,A,A,,3,1,eighth,False,False
P4,Contrabass,50,F#,F,1,3,1,eighth,False,False
P4,Contrabass,50,A,A,,3,1,eighth,False,False
P4,Contrabass,50,D,D,,3,1,eighth,False,False
P4,Contrabass,50,F#,F,1,3,1,eighth,False,False
P4,Contrabass,51,G,G,,2,1,eighth,False,False
P4,Contrabass,51,D,D,,4,1,eighth,False,False
P4,Contrabass,51,B,B,,3,1,eighth,False,False
P4,Contrabass,51,D,D,,4,1,eighth,False,False
P4,Contrabass,51,G,G,,3,1,eighth,False,False
P4,Contrabass,51,B,B,,3,1,eighth,False,False
P4,Contrabass,52,C,C,,3,1,eighth,False,False
P4,Contrabass,52,G,G,,3,1,eighth,False,False
P4,Contrabass,52,E,E,,3,1,eighth,False,False
P4,Contrabass,52,G,G,,3,1,eighth,False,False
P4,Contrabass,52,C,C,,3,1,eighth,False,False
P4,Contrabass,52,E,E,,3,1,eighth,False,False
P4,Contrabass,53,F,F,,2,1,eighth,False,False
P4,Contrabass,53,C,C,,4,1,eighth,False,False
P4,Contrabass,53,A,A,,3,1,eighth,False,False
P4,Contrabass,53,C,C,,4,1,eighth,False,False
P4,Contrabass,53,F,F,,3,1,eighth,False,False
P4,Contrabass,53,A,A,,3,1,eighth,False,False
P4,Contrabass,54,Bb,B,-1,2,1,eighth,False,False
P4,Contrabass,54,F,F,,3,1,eighth,False,False
P4,Contrabass,54,D,D,,3,1,eighth,False,False
P4,Contrabass,54,F,F,,3,1,eighth,False,False
P4,Contrabass,54,Bb,B,-1,2,1,eighth,False,False
P4,Contrabass,54,D,D,,3,1,eighth,False,False
P4,Contrabass,55,E,E,,2,1,eighth,False,False
P4,Contrabass,55,Bb,B,-1,3,1,eighth,False,False
P4,Contrabass,55,G,G,,3,1,eighth,False,False
P4,Contrabass,55,Bb,B,-1,3,1,eighth,False,False
P4,Contrabass,55,E,E,,3,1,eighth,False,False
P4,Contrabass,55,G,G,,3,1,eighth,False,False
P4,Contrabass,56,A,A,,2,1,eighth,False,False
P4,Contrabass,56,E,E,,3,1,eighth,False,False
P4,Contrabass,56,C#,C,1,3,1,eighth,False,False
P4,Contrabass,56,E,E,,3,1,eighth,False,False
P4,Contrabass,56,A,A,,2,1,eighth,False,False
P4,Contrabass,56,C#,C,1,3,1,eighth,False,False
P4,Contrabass,57,D,D,,2,1,eighth,False,False
P4,Contrabass,57,A,A,,3,1,eighth,False,False
P4,Contrabass,57,F,F,,3,1,eighth,False,False
P4,Contrabass,57,A,A,,3,1,eighth,False,False
P4,Contrabass,57,D,D,,3,1,eighth,False,False
P4,Contrabass,57,F,F,,3,1,eighth,False,False
P4,Contrabass,58,G,G,,3,1,eighth,False,False
P4,Contrabass,58,Bb,B,-1,3,1,eighth,False,False
P4,Contrabass,58,E,E,,3,1,eighth,False,False
P4,Contrabass,58,G,G,,3,1,eighth,False,False
P4,Contrabass,58,C,C,,3,1,eighth,False,False
P4,Contrabass,58,E,E,,3,1,eighth,False,False
P4,Contrabass,59,F,F,,3,1,eighth,False,False
P4,Contrabass,59,A,A,,3,1,eighth,False,False
P4,Contrabass,59,D,D,,3,1,eighth,False,False
P4,Contrabass,59,F,F,,3,1,eighth,False,False
P4,Contrabass,59,Bb,B,-1,2,1,eighth,False,False
P4,Contrabass,59,D,D,,3,1,eighth,False,False
P4,Contrabass,60,E,E,,3,1,eighth,False,False
P4,Contrabass,60,G,G,,3,1,eighth,False,False
P4,Contrabass,60,C#,C,1,3,1,eighth,False,False
P4,Contrabass,60,E,E,,3,1,eighth,False,False
P4,Contrabass,60,A,A,,2,1,eighth,False,False
P4,Contrabass,60,A,A,,3,1,eighth,False,False
P4,Contrabass,61,D,D,,3,1,eighth,False,False
P4,Contrabass,61,F,F,,3,1,eighth,False,False
P4,Contrabass,61,Bb,B,-1,2,1,eighth,False,False
P4,Contrabass,61,D,D,,3,1,eighth,False,False
P4,Contrabass,61,G,G,,2,1,eighth,False,False
P4,Contrabass,61,E,E,,2,1,eighth,False,False
P4,Contrabass,62,A,A,,2,1,eighth,False,False
P4,Contrabass,62,G,G,,2,1,eighth,False,False
P4,Contrabass,62,A,A,,2,4,half,False,False
P4,Contrabass,63,Bb,B,-1,2,4,half,False,False
P4,Contrabass,63,B,B,,2,2,quarter,False,False
P4,Contrabass,64,B,B,,2,2,quarter,False,False
P4,Contrabass,64,A,A,,2,4,half,False,False
P4,Contrabass,65,D,D,,2,6,half,True,False
