part,instrument,measure,pitch,step,alter,octave,duration,type,dotted,rest
P7,Viola  di ripieno    ,98,F,F,,3,2,eighth,False,False
P7,Viola  di ripieno    ,98,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,98,F,F,,3,2,eighth,False,False
P7,Viola  di ripieno    ,99,B,B,,3,1,16th,False,False
P7,Viola  di ripieno    ,99,A,A,,3,1,16th,False,False
P7,Viola  di ripieno    ,99,B,B,,3,1,16th,False,False
P7,Viola  di ripieno    ,99,C,C,,4,1,16th,False,False
P7,Viola  di ripieno    ,99,D,D,,4,1,16th,False,False
P7,Viola  di ripieno    ,99,C,C,,4,1,16th,False,False
P7,Viola  di ripieno    ,99,D,D,,4,1,16th,False,False
P7,Viola  di ripieno    ,99,B,B,,3,1,16th,False,False
P7,Viola  di ripieno    ,99,E,E,,4,2,eighth,False,False
P7,Viola  di ripieno    ,99,E,E,,3,2,eighth,False,False
P7,Viola  di ripieno    ,99,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,99,E,E,,4,2,eighth,False,False
P7,Viola  di ripieno    ,100,E,E,,4,2,eighth,False,False
P7,Viola  di ripieno    ,100,E,E,,4,2,eighth,False,False
P7,Viola  di ripieno    ,100,E,E,,4,2,eighth,False,False
P7,Viola  di ripieno    ,100,C,C,,4,2,eighth,False,False
P7,Viola  di ripieno    ,100,C,C,,4,2,eighth,False,False
P7,Viola  di ripieno    ,100,A,A,,3,2,eighth,False,False
P7,Viola  di ripieno    ,100,A,A,,3,2,eighth,False,False
P7,Viola  di ripieno    ,100,A,A,,4,2,eighth,False,False
P7,Viola  di ripieno    ,101,A,A,,4,2,eighth,False,False
P7,Viola  di ripieno    ,101,E,E,,4,2,eighth,False,False
P7,Viola  di ripieno    ,101,E,E,,4,2,eighth,False,False
P7,Viola  di ripieno    ,101,C,C,,4,2,eighth,False,False
P7,Viola  di ripieno    ,101,C,C,,4,2,eighth,False,False
P7,Viola  di ripieno    ,101,A,A,,3,2,eighth,False,False
P7,Viola  di ripieno    ,101,A,A,,3,2,eighth,False,False
P7,Viola  di ripieno    ,101,E,E,,4,2,eighth,False,False
P7,Viola  di ripieno    ,102,E,E,,4,2,eighth,False,False
P7,Viola  di ripieno    ,102,E,E,,3,4,quarter,False,False
P7,Viola  di ripieno    ,102,E,E,,4,2,eighth,False,False
P7,Viola  di ripieno    ,102,E,E,,4,2,eighth,False,False
P7,Viola  di ripieno    ,102,E,E,,3,4,quarter,False,False
P7,Viola  di ripieno    ,102,E,E,,4,2,eighth,False,False
P7,Viola  di ripieno    ,103,A,A,,4,2,eighth,False,False
P7,Viola  di ripieno    ,103,F,F,,4,2,eighth,False,False
P7,Viola  di ripieno    ,103,E,E,,4,2,eighth,False,False
P7,Viola  di ripieno    ,103,E,E,,4,2,eighth,False,False
P7,Viola  di ripieno    ,103,E,E,,4,4,quarter,False,False
P7,Viola  di ripieno    ,103,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,103,F,F,,4,2,eighth,False,False
P7,Viola  di ripieno    ,104,C,C,,4,2,eighth,False,False
P7,Viola  di ripieno    ,104,A,A,,3,1,16th,False,False
P7,Viola  di ripieno    ,104,Bb,B,-1,3,1,16th,False,False
P7,Viola  di ripieno    ,104,C,C,,4,2,eighth,False,False
P7,Viola  di ripieno    ,104,A,A,,3,1,16th,False,False
P7,Viola  di ripieno    ,104,Bb,B,-1,3,1,16th,False,False
P7,Viola  di ripieno    ,104,C,C,,4,2,eighth,False,False
P7,Viola  di ripieno    ,104,F,F,,4,2,eighth,False,False
P7,Viola  di ripieno    ,104,C,C,,4,2,eighth,False,False
P7,Viola  di ripieno    ,104,F,F,,4,2,eighth,False,False
P7,Viola  di ripieno    ,105,C,C,,4,2,eighth,False,False
P7,Viola  di ripieno    ,105,A,A,,3,1,16th,False,False
P7,Viola  di ripieno    ,105,Bb,B,-1,3,1,16th,False,False
P7,Viola  di ripieno    ,105,C,C,,4,2,eighth,False,False
P7,Viola  di ripieno    ,105,A,A,,3,1,16th,False,False
P7,Viola  di ripieno    ,105,Bb,B,-1,3,1,16th,False,False
P7,Viola  di ripieno    ,105,C,C,,4,2,eighth,False,False
P7,Viola  di ripieno    ,105,F,F,,4,2,eighth,False,False
P7,Viola  di ripieno    ,105,C,C,,4,2,eighth,False,False
P7,Viola  di ripieno    ,105,A,A,,4,2,eighth,False,False
P7,Viola  di ripieno    ,106,G,G,,4,2,eighth,False,False
P7,Viola  di ripieno    ,106,Bb,B,-1,4,2,eighth,False,False
P7,Viola  di ripieno    ,106,E,E,,4,2,eighth,False,False
P7,Viola  di ripieno    ,106,C,C,,5,2,eighth,False,False
P7,Viola  di ripieno    ,106,G,G,,4,4,quarter,False,False
P7,Viola  di ripieno    ,106,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,106,A,A,,4,2,eighth,False,False
P7,Viola  di ripieno    ,107,G,G,,4,2,eighth,False,False
P7,Viola  di ripieno    ,107,Bb,B,-1,4,2,eighth,False,False
P7,Viola  di ripieno    ,107,E,E,,4,2,eighth,False,False
P7,Viola  di ripieno    ,107,C,C,,5,2,eighth,False,False
P7,Viola  di ripieno    ,107,G,G,,4,1,16th,False,False
P7,Viola  di ripieno    ,107,F,F,,4,1,16th,False,False
P7,Viola  di ripieno    ,107,E,E,,4,1,16th,False,False
P7,Viola  di ripieno    ,107,D,D,,4,1,16th,False,False
P7,Viola  di ripieno    ,107,C,C,,4,1,16th,False,False
P7,Viola  di ripieno    ,107,Bb,B,-1,3,1,16th,False,False
P7,Viola  di ripieno    ,107,A,A,,3,1,16th,False,False
P7,Viola  di ripieno    ,107,G,G,,3,1,16th,False,False
P7,Viola  di ripieno    ,108,D,D,,4,2,eighth,False,False
P7,Viola  di ripieno    ,108,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,108,F,F,,4,2,eighth,False,False
P7,Viola  di ripieno    ,108,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,108,Bb,B,-1,4,2,eighth,False,False
P7,Viola  di ripieno    ,108,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,108,D,D,,5,2,eighth,False,False
P7,Viola  di ripieno    ,108,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,109,B,B,,4,2,eighth,False,False
P7,Viola  di ripieno    ,109,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,109,G,G,,4,2,eighth,False,False
P7,Viola  di ripieno    ,109,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,109,B,B,,4,2,eighth,False,False
P7,Viola  di ripieno    ,109,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,109,D,D,,5,2,eighth,False,False
P7,Viola  di ripieno    ,109,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,110,E,E,,4,2,eighth,False,False
P7,Viola  di ripieno    ,110,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,110,G,G,,4,2,eighth,False,False
P7,Viola  di ripieno    ,110,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,110,C,C,,5,2,eighth,False,False
P7,Viola  di ripieno    ,110,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,110,E,E,,5,2,eighth,False,False
P7,Viola  di ripieno    ,110,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,111,C#,C,1,5,2,eighth,False,False
P7,Viola  di ripieno    ,111,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,111,A,A,,3,2,eighth,False,False
P7,Viola  di ripieno    ,111,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,111,C#,C,1,4,2,eighth,False,False
P7,Viola  di ripieno    ,111,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,111,E,E,,4,2,eighth,False,False
P7,Viola  di ripieno    ,111,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,112,F#,F,1,4,2,eighth,False,False
P7,Viola  di ripieno    ,112,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,112,A,A,,4,2,eighth,False,False
P7,Viola  di ripieno    ,112,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,112,D,D,,4,2,eighth,False,False
P7,Viola  di ripieno    ,112,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,112,F#,F,1,4,2,eighth,False,False
P7,Viola  di ripieno    ,112,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,113,D,D,,4,2,eighth,False,False
P7,Viola  di ripieno    ,113,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,113,F,F,,4,2,eighth,False,False
P7,Viola  di ripieno    ,113,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,113,Ab,A,-1,4,2,eighth,False,False
P7,Viola  di ripieno    ,113,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,113,D,D,,4,2,eighth,False,False
P7,Viola  di ripieno    ,113,,,,,2,eighth,False,True
P7,Viola  di ripieno    ,114,E,E,,3,16,whole,False,False
P7,Viola  di ripieno    ,115,E,E,,3,16,whole,False,False
P7,Viola  di ripieno    ,116,A,A,,3,2,eighth,False,False
P7,Viola  di ripieno    ,116,C,C,,4,1,16th,False,False
P7,Viola  di ripieno    ,116,Bb,B,-1,3,1,16th,False,False
P7,Viola  di ripieno    ,116,A,A,,3,2,eighth,False,False
P7,Viola  di ripieno    ,116,A,A,,3,1,16th,False,False
P7,Viola  di ripieno    ,116,G,G,,3,1,16th,False,False
P7,Viola  di ripieno    ,116,F,F,,3,2,eighth,False,False
P7,Viola  di ripieno    ,116,A,A,,3,1,16th,False,False
P7,Viola  di ripieno    ,116,G,G,,3,1,16th,False,False
P7,Viola  di ripieno    ,116,F,F,,3,2,eighth,False,False
P7,Viola  di ripieno    ,116,C,C,,4,1,16th,False,False
P7,Viola  di ripieno    ,116,Bb,B,-1,3,1,16th,False,False
P7,Viola  di ripieno    ,117,C,C,,4,2,eighth,False,False
P7,Viola  di ripieno    ,117,C,C,,4,1,16th,False,False
P7,Viola  di ripieno    ,117,Bb,B,-1,3,1,16th,False,False
P7,Viola  di ripieno    ,117,A,A,,3,2,eighth,False,False
P7,Viola  di ripieno    ,117,A,A,,3,1,16th,False,False
P7,Viola  di ripieno    ,117,G,G,,3,1,16th,False,False
P7,Viola  di ripieno    ,117,F,F,,3,2,eighth,False,False
P7,Viola  di ripieno    ,117,A,A,,3,1,16th,False,False
P7,Viola  di ripieno    ,117,G,G,,3,1,16th,False,False
P7,Viola  di ripieno    ,117,F,F,,3,2,eighth,False,False
P7,Viola  di ripieno    ,117,A,A,,4,2,eighth,False,False
P7,Viola  di ripieno    ,118,G,G,,4,2,eighth,False,False
P7,Viola  di ripieno    ,118,C,C,,4,4,quarter,False,False
P7,Viola  di ripieno    ,118,A,A,,4,2,eighth,False,False
P7,Viola  di ripieno    ,118,G,G,,4,2,eighth,False,False
P7,Viola  di ripieno    ,118,C,C,,4,4,quarter,False,False
P7,Viola  di ripieno    ,118,C,C,,4,2,eighth,False,False
P7,Viola  di ripieno    ,119,F,F,,4,2,eighth,False,False
P7,Viola  di ripieno    ,119,D,D,,4,2,eighth,False,False
P7,Viola  di ripieno    ,119,C,C,,4,2,eighth,False,False
P7,Viola  di ripieno    ,119,C,C,,4,2,eighth,False,False
P7,Viola  di ripieno    ,119,C,C,,4,6,quarter,True,False
P8,Violone  di ripieno  ,1,F,F,,2,2,eighth,False,False
P8,Violone  di ripieno  ,2,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,2,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,2,A,A,,3,1,16th,False,False
P8,Violone  di ripieno  ,2,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,2,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,2,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,2,A,A,,3,1,16th,False,False
P8,Violone  di ripieno  ,2,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,2,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,2,E,E,,3,1,16th,False,False
P8,Violone  di ripieno  ,2,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,2,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,2,A,A,,3,1,16th,False,False
P8,Violone  di ripieno  ,2,Bb,B,-1,3,1,16th,False,False
P8,Violone  di ripieno  ,2,A,A,,3,1,16th,False,False
P8,Violone  di ripieno  ,2,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,3,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,3,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,3,A,A,,3,1,16th,False,False
P8,Violone  di ripieno  ,3,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,3,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,3,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,3,A,A,,3,1,16th,False,False
P8,Violone  di ripieno  ,3,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,3,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,3,E,E,,3,1,16th,False,False
P8,Violone  di ripieno  ,3,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,3,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,3,A,A,,3,2,eighth,False,False
P8,Violone  di ripieno  ,3,F,F,,3,2,eighth,False,False
P8,Violone  di ripieno  ,4,E,E,,3,2,eighth,False,False
P8,Violone  di ripieno  ,4,G,G,,3,2,eighth,False,False
P8,Violone  di ripieno  ,4,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,4,F,F,,3,2,eighth,False,False
P8,Violone  di ripieno  ,4,E,E,,3,2,eighth,False,False
P8,Violone  di ripieno  ,4,G,G,,3,2,eighth,False,False
P8,Violone  di ripieno  ,4,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,4,A,A,,3,2,eighth,False,False
P8,Violone  di ripieno  ,5,E,E,,3,2,eighth,False,False
P8,Violone  di ripieno  ,5,G,G,,3,2,eighth,False,False
P8,Violone  di ripieno  ,5,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,5,F,F,,3,2,eighth,False,False
P8,Violone  di ripieno  ,5,E,E,,3,2,eighth,False,False
P8,Violone  di ripieno  ,5,G,G,,3,2,eighth,False,False
P8,Violone  di ripieno  ,5,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,5,Bb,B,-1,2,2,eighth,False,False
P8,Violone  di ripieno  ,6,A,A,,2,2,eighth,False,False
P8,Violone  di ripieno  ,6,G,G,,2,2,eighth,False,False
P8,Violone  di ripieno  ,6,A,A,,2,2,eighth,False,False
P8,Violone  di ripieno  ,6,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,6,F,F,,3,2,eighth,False,False
P8,Violone  di ripieno  ,6,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,6,A,A,,2,2,eighth,False,False
P8,Violone  di ripieno  ,6,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,7,A,A,,2,2,eighth,False,False
P8,Violone  di ripieno  ,7,F,F,,2,2,eighth,False,False
P8,Violone  di ripieno  ,7,A,A,,2,2,eighth,False,False
P8,Violone  di ripieno  ,7,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,7,F,F,,3,2,eighth,False,False
P8,Violone  di ripieno  ,7,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,7,A,A,,2,2,eighth,False,False
P8,Violone  di ripieno  ,7,F,F,,2,2,eighth,False,False
P8,Violone  di ripieno  ,8,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,8,E,E,,2,2,eighth,False,False
P8,Violone  di ripieno  ,8,F,F,,2,2,eighth,False,False
P8,Violone  di ripieno  ,8,A,A,,2,2,eighth,False,False
P8,Violone  di ripieno  ,8,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,8,E,E,,2,2,eighth,False,False
P8,Violone  di ripieno  ,8,F,F,,2,2,eighth,False,False
P8,Violone  di ripieno  ,8,E,E,,3,2,eighth,False,False
P8,Violone  di ripieno  ,9,F,F,,3,2,eighth,False,False
P8,Violone  di ripieno  ,9,Bb,B,-1,2,2,eighth,False,False
P8,Violone  di ripieno  ,9,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,9,C,C,,2,2,eighth,False,False
P8,Violone  di ripieno  ,9,F,F,,2,4,quarter,False,False
P8,Violone  di ripieno  ,9,,,,,4,quarter,False,True
P8,Violone  di ripieno  ,10,,,,,16,,False,True
P8,Violone  di ripieno  ,11,,,,,8,half,False,True
P8,Violone  di ripieno  ,11,,,,,4,quarter,False,True
P8,Violone  di ripieno  ,11,,,,,2,eighth,False,True
P8,Violone  di ripieno  ,11,F,F,,2,2,eighth,False,False
P8,Violone  di ripieno  ,12,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,12,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,12,A,A,,3,1,16th,False,False
P8,Violone  di ripieno  ,12,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,12,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,12,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,12,A,A,,3,1,16th,False,False
P8,Violone  di ripieno  ,12,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,12,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,12,E,E,,3,1,16th,False,False
P8,Violone  di ripieno  ,12,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,12,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,12,A,A,,3,1,16th,False,False
P8,Violone  di ripieno  ,12,Bb,B,-1,3,1,16th,False,False
P8,Violone  di ripieno  ,12,A,A,,3,1,16th,False,False
P8,Violone  di ripieno  ,12,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,13,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,13,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,13,A,A,,3,1,16th,False,False
P8,Violone  di ripieno  ,13,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,13,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,13,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,13,A,A,,3,1,16th,False,False
P8,Violone  di ripieno  ,13,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,13,F,F,,3,2,eighth,False,False
P8,Violone  di ripieno  ,13,F,F,,2,2,eighth,False,False
P8,Violone  di ripieno  ,13,F,F,,3,4,quarter,False,False
P8,Violone  di ripieno  ,14,,,,,16,,False,True
P8,Violone  di ripieno  ,15,,,,,8,half,False,True
P8,Violone  di ripieno  ,15,,,,,4,quarter,False,True
P8,Violone  di ripieno  ,15,,,,,2,eighth,False,True
P8,Violone  di ripieno  ,15,F,F,,3,2,eighth,False,False
P8,Violone  di ripieno  ,16,E,E,,3,2,eighth,False,False
P8,Violone  di ripieno  ,16,G,G,,3,2,eighth,False,False
P8,Violone  di ripieno  ,16,E,E,,3,2,eighth,False,False
P8,Violone  di ripieno  ,16,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,16,E,E,,3,2,eighth,False,False
P8,Violone  di ripieno  ,16,G,G,,3,2,eighth,False,False
P8,Violone  di ripieno  ,16,C,C,,4,2,eighth,False,False
P8,Violone  di ripieno  ,16,G,G,,3,2,eighth,False,False
P8,Violone  di ripieno  ,17,E,E,,3,2,eighth,False,False
P8,Violone  di ripieno  ,17,G,G,,3,2,eighth,False,False
P8,Violone  di ripieno  ,17,E,E,,3,2,eighth,False,False
P8,Violone  di ripieno  ,17,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,17,E,E,,3,2,eighth,False,False
P8,Violone  di ripieno  ,17,G,G,,3,2,eighth,False,False
P8,Violone  di ripieno  ,17,C,C,,4,4,quarter,False,False
P8,Violone  di ripieno  ,18,,,,,16,,False,True
P8,Violone  di ripieno  ,19,,,,,8,half,False,True
P8,Violone  di ripieno  ,19,,,,,4,quarter,False,True
P8,Violone  di ripieno  ,19,,,,,2,eighth,False,True
P8,Violone  di ripieno  ,19,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,20,E,E,,3,2,eighth,False,False
P8,Violone  di ripieno  ,20,G,G,,3,2,eighth,False,False
P8,Violone  di ripieno  ,20,E,E,,3,2,eighth,False,False
P8,Violone  di ripieno  ,20,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,20,E,E,,3,2,eighth,False,False
P8,Violone  di ripieno  ,20,G,G,,3,2,eighth,False,False
P8,Violone  di ripieno  ,20,C,C,,4,2,eighth,False,False
P8,Violone  di ripieno  ,20,G,G,,3,2,eighth,False,False
P8,Violone  di ripieno  ,21,E,E,,3,2,eighth,False,False
P8,Violone  di ripieno  ,21,G,G,,3,2,eighth,False,False
P8,Violone  di ripieno  ,21,E,E,,3,2,eighth,False,False
P8,Violone  di ripieno  ,21,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,21,E,E,,3,2,eighth,False,False
P8,Violone  di ripieno  ,21,G,G,,3,2,eighth,False,False
P8,Violone  di ripieno  ,21,C,C,,4,4,quarter,False,False
P8,Violone  di ripieno  ,22,,,,,16,,False,True
P8,Violone  di ripieno  ,23,,,,,8,half,False,True
P8,Violone  di ripieno  ,23,,,,,4,quarter,False,True
P8,Violone  di ripieno  ,23,,,,,2,eighth,False,True
P8,Violone  di ripieno  ,23,E,E,,3,2,eighth,False,False
P8,Violone  di ripieno  ,24,B,B,,2,2,eighth,False,False
P8,Violone  di ripieno  ,24,D,D,,3,2,eighth,False,False
P8,Violone  di ripieno  ,24,G,G,,2,2,eighth,False,False
P8,Violone  di ripieno  ,24,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,24,B,B,,2,2,eighth,False,False
P8,Violone  di ripieno  ,24,D,D,,3,2,eighth,False,False
P8,Violone  di ripieno  ,24,G,G,,2,2,eighth,False,False
P8,Violone  di ripieno  ,24,E,E,,3,2,eighth,False,False
P8,Violone  di ripieno  ,25,B,B,,2,2,eighth,False,False
P8,Violone  di ripieno  ,25,D,D,,3,2,eighth,False,False
P8,Violone  di ripieno  ,25,G,G,,2,2,eighth,False,False
P8,Violone  di ripieno  ,25,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,25,B,B,,2,2,eighth,False,False
P8,Violone  di ripieno  ,25,D,D,,3,2,eighth,False,False
P8,Violone  di ripieno  ,25,G,G,,2,2,eighth,False,False
P8,Violone  di ripieno  ,25,F,F,,2,2,eighth,False,False
P8,Violone  di ripieno  ,26,E,E,,2,2,eighth,False,False
P8,Violone  di ripieno  ,26,C,C,,2,2,eighth,False,False
P8,Violone  di ripieno  ,26,E,E,,2,2,eighth,False,False
P8,Violone  di ripieno  ,26,G,G,,2,2,eighth,False,False
P8,Violone  di ripieno  ,26,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,26,G,G,,2,2,eighth,False,False
P8,Violone  di ripieno  ,26,E,E,,2,2,eighth,False,False
P8,Violone  di ripieno  ,26,G,G,,2,2,eighth,False,False
P8,Violone  di ripieno  ,27,E,E,,2,2,eighth,False,False
P8,Violone  di ripieno  ,27,C,C,,2,2,eighth,False,False
P8,Violone  di ripieno  ,27,E,E,,2,2,eighth,False,False
P8,Violone  di ripieno  ,27,G,G,,2,2,eighth,False,False
P8,Violone  di ripieno  ,27,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,27,G,G,,2,2,eighth,False,False
P8,Violone  di ripieno  ,27,E,E,,2,2,eighth,False,False
P8,Violone  di ripieno  ,27,C,C,,2,2,eighth,False,False
P8,Violone  di ripieno  ,28,G,G,,2,2,eighth,False,False
P8,Violone  di ripieno  ,28,B,B,,2,2,eighth,False,False
P8,Violone  di ripieno  ,28,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,28,E,E,,3,2,eighth,False,False
P8,Violone  di ripieno  ,28,G,G,,3,2,eighth,False,False
P8,Violone  di ripieno  ,28,B,B,,2,2,eighth,False,False
P8,Violone  di ripieno  ,28,C,C,,3,2,eighth,False,False
P8,Violone  di ripieno  ,28,E,E,,3,2,eighth,False,False
P8,Violone  di ripieno  ,29,A,A,,3,2,eighth,False,False
P8,Violone  di ripieno  ,29,F,F,,3,2,eighth,False,False
P8,Violone  di ripieno  ,29,G,G,,3,2,eighth,False,False
P8,Violone  di ripieno  ,29,G,G,,2,2,eighth,False,False
P8,Violone  di ripieno  ,29,C,C,,3,4,quarter,False,False
P8,Violone  di ripieno  ,29,,,,,4,quarter,False,True
P8,Violone  di ripieno  ,30,,,,,16,,False,True
P8,Violone  di ripieno  ,31,,,,,8,half,False,True
P8,Violone  di ripieno  ,31,,,,,4,quarter,False,True
P8,Violone  di ripieno  ,31,,,,,2,eighth,False,True
P8,Violone  di ripieno  ,31,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,31,E,E,,3,1,16th,False,False
P8,Violone  di ripieno  ,32,D,D,,3,1,16th,False,False
P8,Violone  di ripieno  ,32,E,E,,3,1,16th,False,False
P8,Violone  di ripieno  ,32,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,32,E,E,,3,1,16th,False,False
P8,Violone  di ripieno  ,32,D,D,,3,1,16th,False,False
P8,Violone  di ripieno  ,32,E,E,,3,1,16th,False,False
P8,Violone  di ripieno  ,32,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,32,E,E,,3,1,16th,False,False
P8,Violone  di ripieno  ,32,D,D,,3,1,16th,False,False
P8,Violone  di ripieno  ,32,C#,C,1,3,1,16th,False,False
P8,Violone  di ripieno  ,32,D,D,,3,1,16th,False,False
P8,Violone  di ripieno  ,32,E,E,,3,1,16th,False,False
P8,Violone  di ripieno  ,32,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,32,G,G,,3,1,16th,False,False
P8,Violone  di ripieno  ,32,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,32,E,E,,3,1,16th,False,False
P8,Violone  di ripieno  ,33,D,D,,3,1,16th,False,False
P8,Violone  di ripieno  ,33,E,E,,3,1,16th,False,False
P8,Violone  di ripieno  ,33,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,33,E,E,,3,1,16th,False,False
P8,Violone  di ripieno  ,33,D,D,,3,1,16th,False,False
P8,Violone  di ripieno  ,33,E,E,,3,1,16th,False,False
P8,Violone  di ripieno  ,33,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,33,E,E,,3,1,16th,False,False
P8,Violone  di ripieno  ,33,D,D,,3,1,16th,False,False
P8,Violone  di ripieno  ,33,C#,C,1,3,1,16th,False,False
P8,Violone  di ripieno  ,33,D,D,,3,1,16th,False,False
P8,Violone  di ripieno  ,33,E,E,,3,1,16th,False,False
P8,Violone  di ripieno  ,33,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,33,E,E,,3,1,16th,False,False
P8,Violone  di ripieno  ,33,F,F,,3,1,16th,False,False
P8,Violone  di ripieno  ,33,D,D,,3,1,16th,False,False
P8,Violone  di ripieno  ,34,G,G,,3,2,eighth,False,False
P8,Violone  di ripieno  ,34,G,G,,2,2,eighth,False,False
P8,Violone  di ripieno  ,34,,,,,2,eighth,False,True
P8,Violone  di ripieno  ,34,G,G,,3,2,eighth,False,False
P8,Violone  di ripieno  ,34,C,C,,3,1,16th,False,False
P8,Violone  di ripieno  ,34,Bb,B,-1,2,1,16th,False,False
P8,Violone  di ripieno  ,34,C,C,,3,1,16th,False,False
P8,Violone  di ripieno  ,34,D,D,,3,1,16th,False,False
P8,Violone  di ripieno  ,34,E,E,,3,1,16th,False,False
P8,Violone  di ripieno  ,34,D,D,,3,1,16th,False,False
P8,Violone  di ripieno  ,34,E,E,,3,1,16th,False,False
P8,Violone  di ripieno  ,34,C,C,,3,1,16th,False,False
