part,measure,step,alter,octave,duration,type,dotted,rest
P8,90,F,,3,1,16th,False,False
P8,90,G,,3,1,16th,False,False
P8,90,A,,3,2,eighth,False,False
P8,90,F,,3,1,16th,False,False
P8,90,G,,3,1,16th,False,False
P8,90,A,,3,2,eighth,False,False
P8,90,D,,4,2,eighth,False,False
P8,90,D,,3,2,eighth,False,False
P8,90,F,,3,2,eighth,False,False
P8,91,G,,3,2,eighth,False,False
P8,91,B,-1,3,2,eighth,False,False
P8,91,G,,3,2,eighth,False,False
P8,91,B,-1,3,2,eighth,False,False
P8,91,C,,3,2,eighth,False,False
P8,91,E,,3,2,eighth,False,False
P8,91,C,,3,2,eighth,False,False
P8,91,E,,3,2,eighth,False,False
P8,92,F,,3,2,eighth,False,False
P8,92,A,,3,2,eighth,False,False
P8,92,F,,3,2,eighth,False,False
P8,92,A,,3,2,eighth,False,False
P8,92,B,,2,2,eighth,False,False
P8,92,D,,3,2,eighth,False,False
P8,92,B,,2,2,eighth,False,False
P8,92,D,,3,2,eighth,False,False
P8,93,E,,3,2,eighth,False,False
P8,93,E,,2,2,eighth,False,False
P8,93,,,,2,eighth,False,True
P8,93,E,,3,2,eighth,False,False
P8,93,E,,3,2,eighth,False,False
P8,93,E,,2,2,eighth,False,False
P8,93,,,,2,eighth,False,True
P8,93,E,,3,2,eighth,False,False
P8,94,E,,3,2,eighth,False,False
P8,94,E,,2,2,eighth,False,False
P8,94,,,,2,eighth,False,True
P8,94,E,,3,2,eighth,False,False
P8,94,A,,2,4,quarter,False,False
P8,94,,,,2,eighth,False,True
P8,94,E,,3,2,eighth,False,False
P8,95,A,,3,1,16th,False,False
P8,95,B,,3,1,16th,False,False
P8,95,C,,4,1,16th,False,False
P8,95,B,,3,1,16th,False,False
P8,95,A,,3,1,16th,False,False
P8,95,B,,3,1,16th,False,False
P8,95,C,,4,1,16th,False,False
P8,95,B,,3,1,16th,False,False
P8,95,A,,3,1,16th,False,False
P8,95,B,,3,1,16th,False,False
P8,95,C,,4,1,16th,False,False
P8,95,B,,3,1,16th,False,False
P8,95,A,,3,1,16th,False,False
P8,95,B,,3,1,16th,False,False
P8,95,C,,4,1,16th,False,False
P8,95,B,,3,1,16th,False,False
P8,96,A,,3,1,16th,False,False
P8,96,B,,3,1,16th,False,False
P8,96,C,,4,1,16th,False,False
P8,96,B,,3,1,16th,False,False
P8,96,A,,3,1,16th,False,False
P8,96,B,,3,1,16th,False,False
P8,96,C,,4,1,16th,False,False
P8,96,B,,3,1,16th,False,False
P8,96,A,,3,1,16th,False,False
P8,96,B,,3,1,16th,False,False
P8,96,C,,4,1,16th,False,False
P8,96,B,,3,1,16th,False,False
P8,96,A,,3,1,16th,False,False
P8,96,B,,3,1,16th,False,False
P8,96,C,,4,1,16th,False,False
P8,96,A,,3,1,16th,False,False
P8,97,D,,3,2,eighth,False,False
P8,97,D,,4,2,eighth,False,False
P8,97,,,,2,eighth,False,True
P8,97,D,,4,2,eighth,False,False
P8,97,G,,3,1,16th,False,False
P8,97,F,1,3,1,16th,False,False
P8,97,G,,3,1,16th,False,False
P8,97,A,,3,1,16th,False,False
P8,97,B,,3,1,16th,False,False
P8,97,A,,3,1,16th,False,False
P8,97,B,,3,1,16th,False,False
P8,97,G,,3,1,16th,False,False
P8,98,C,,3,2,eighth,False,False
P8,98,C,,4,2,eighth,False,False
P8,98,,,,2,eighth,False,True
P8,98,C,,4,2,eighth,False,False
P8,98,F,,3,1,16th,False,False
P8,98,E,,3,1,16th,False,False
P8,98,F,,3,1,16th,False,False
P8,98,G,,3,1,16th,False,False
P8,98,A,,3,1,16th,False,False
P8,98,G,,3,1,16th,False,False
P8,98,A,,3,1,16th,False,False
P8,98,F,,3,1,16th,False,False
P8,99,B,,2,2,eighth,False,False
P8,99,B,,3,2,eighth,False,False
P8,99,,,,2,eighth,False,True
P8,99,B,,3,2,eighth,False,False
P8,99,E,,3,1,16th,False,False
P8,99,D,,3,1,16th,False,False
P8,99,E,,3,1,16th,False,False
P8,99,F,,3,1,16th,False,False
P8,99,E,,3,1,16th,False,False
P8,99,D,,3,1,16th,False,False
P8,99,C,,3,1,16th,False,False
P8,99,B,,2,1,16th,False,False
P8,100,A,,2,2,eighth,False,False
P8,100,C,,3,1,16th,False,False
P8,100,B,,2,1,16th,False,False
P8,100,A,,2,2,eighth,False,False
P8,100,E,,3,1,16th,False,False
P8,100,D,,3,1,16th,False,False
P8,100,C,,3,2,eighth,False,False
P8,100,A,,3,2,eighth,False,False
P8,100,E,,3,1,16th,False,False
P8,100,D,,3,1,16th,False,False
P8,100,C,,3,1,16th,False,False
P8,100,B,,2,1,16th,False,False
P8,101,A,,2,2,eighth,False,False
P8,101,C,,3,1,16th,False,False
P8,101,B,,2,1,16th,False,False
P8,101,A,,2,2,eighth,False,False
P8,101,E,,3,1,16th,False,False
P8,101,D,,3,1,16th,False,False
P8,101,C,,3,2,eighth,False,False
P8,101,A,,3,2,eighth,False,False
P8,101,E,,3,1,16th,False,False
P8,101,D,,3,1,16th,False,False
P8,101,C,,3,1,16th,False,False
P8,101,D,,3,1,16th,False,False
P8,102,E,,3,2,eighth,False,False
P8,102,G,1,2,2,eighth,False,False
P8,102,A,,2,2,eighth,False,False
P8,102,C,,3,2,eighth,False,False
P8,102,E,,3,2,eighth,False,False
P8,102,G,1,2,2,eighth,False,False
P8,102,A,,2,2,eighth,False,False
P8,102,C,,3,2,eighth,False,False
P8,103,F,,3,2,eighth,False,False
P8,103,D,,3,2,eighth,False,False
P8,103,E,,3,2,eighth,False,False
P8,103,E,,2,2,eighth,False,False
P8,103,A,,2,4,quarter,False,False
P8,103,,,,2,eighth,False,True
P8,103,F,,3,2,eighth,False,False
P8,104,C,,3,2,eighth,False,False
P8,104,A,,2,1,16th,False,False
P8,104,B,-1,2,1,16th,False,False
P8,104,C,,3,2,eighth,False,False
P8,104,A,,2,1,16th,False,False
P8,104,B,-1,2,1,16th,False,False
P8,104,C,,3,2,eighth,False,False
P8,104,F,,3,2,eighth,False,False
P8,104,C,,3,2,eighth,False,False
P8,104,F,,3,2,eighth,False,False
P8,105,C,,3,2,eighth,False,False
P8,105,A,,2,1,16th,False,False
P8,105,B,-1,2,1,16th,False,False
P8,105,C,,3,2,eighth,False,False
P8,105,A,,2,1,16th,False,False
P8,105,B,-1,2,1,16th,False,False
P8,105,C,,3,2,eighth,False,False
P8,105,F,,3,2,eighth,False,False
P8,105,C,,3,2,eighth,False,False
P8,105,A,,3,2,eighth,False,False
P8,106,E,,3,2,eighth,False,False
P8,106,G,,3,2,eighth,False,False
P8,106,C,,3,2,eighth,False,False
P8,106,F,,3,2,eighth,False,False
P8,106,E,,3,2,eighth,False,False
P8,106,G,,3,2,eighth,False,False
P8,106,C,,3,2,eighth,False,False
P8,106,A,,3,2,eighth,False,False
P8,107,E,,3,2,eighth,False,False
P8,107,G,,3,2,eighth,False,False
P8,107,C,,3,2,eighth,False,False
P8,107,F,,3,2,eighth,False,False
P8,107,E,,3,1,16th,False,False
P8,107,F,,3,1,16th,False,False
P8,107,E,,3,1,16th,False,False
P8,107,D,,3,1,16th,False,False
P8,107,C,,3,1,16th,False,False
P8,107,B,-1,2,1,16th,False,False
P8,107,A,,2,1,16th,False,False
P8,107,G,,2,1,16th,False,False
P8,108,A,-1,2,2,eighth,False,False
P8,108,,,,2,eighth,False,True
P8,108,A,-1,2,2,eighth,False,False
P8,108,,,,2,eighth,False,True
P8,108,A,-1,2,2,eighth,False,False
P8,108,,,,2,eighth,False,True
P8,108,A,-1,2,2,eighth,False,False
P8,108,,,,2,eighth,False,True
P8,109,G,,2,2,eighth,False,False
P8,109,,,,2,eighth,False,True
P8,109,G,,2,2,eighth,False,False
P8,109,,,,2,eighth,False,True
P8,109,G,,2,2,eighth,False,False
P8,109,,,,2,eighth,False,True
P8,109,G,,2,2,eighth,False,False
P8,109,,,,2,eighth,False,True
P8,110,B,-1,2,2,eighth,False,False
P8,110,,,,2,eighth,False,True
P8,110,B,-1,2,2,eighth,False,False
P8,110,,,,2,eighth,False,True
P8,110,B,-1,2,2,eighth,False,False
P8,110,,,,2,eighth,False,True
P8,110,B,-1,2,2,eighth,False,False
P8,110,,,,2,eighth,False,True
P8,111,A,,2,2,eighth,False,False
P8,111,,,,2,eighth,False,True
P8,111,A,,2,2,eighth,False,False
P8,111,,,,2,eighth,False,True
P8,111,A,,2,2,eighth,False,False
P8,111,,,,2,eighth,False,True
P8,111,A,,2,2,eighth,False,False
P8,111,,,,2,eighth,False,True
P8,112,C,,3,2,eighth,False,False
P8,112,,,,2,eighth,False,True
P8,112,C,,3,2,eighth,False,False
P8,112,,,,2,eighth,False,True
P8,112,C,,3,2,eighth,False,False
P8,112,,,,2,eighth,False,True
P8,112,C,,3,2,eighth,False,False
P8,112,,,,2,eighth,False,True
P8,113,B,,2,2,eighth,False,False
P8,113,,,,2,eighth,False,True
P8,113,B,,2,2,eighth,False,False
P8,113,,,,2,eighth,False,True
P8,113,B,,2,2,eighth,False,False
P8,113,,,,2,eighth,False,True
P8,113,B,,2,2,eighth,False,False
P8,113,,,,2,eighth,False,True
P8,114,C,,3,2,eighth,False,False
P8,114,E,,3,1,16th,False,False
P8,114,D,,3,1,16th,False,False
P8,114,C,,3,2,eighth,False,False
P8,114,G,,3,1,16th,False,False
P8,114,F,,3,1,16th,False,False
P8,114,E,,3,2,eighth,False,False
P8,114,B,-1,3,2,eighth,False,False
P8,114,G,,3,1,16th,False,False
P8,114,F,,3,1,16th,False,False
P8,114,E,,3,1,16th,False,False
P8,114,D,,3,1,16th,False,False
P8,115,C,,3,2,eighth,False,False
P8,115,E,,3,1,16th,False,False
P8,115,D,,3,1,16th,False,False
P8,115,C,,3,2,eighth,False,False
P8,115,G,,3,1,16th,False,False
P8,115,F,,3,1,16th,False,False
P8,115,E,,3,2,eighth,False,False
P8,115,B,-1,3,2,eighth,False,False
P8,115,G,,3,1,16th,False,False
P8,115,A,,3,1,16th,False,False
P8,115,B,-1,3,1,16th,False,False
P8,115,G,,3,1,16th,False,False
P8,116,A,,3,2,eighth,False,False
P8,116,F,,2,2,eighth,False,False
P8,116,A,,2,2,eighth,False,False
P8,116,C,,3,2,eighth,False,False
P8,116,F,,3,2,eighth,False,False
P8,116,C,,3,2,eighth,False,False
P8,116,A,,2,2,eighth,False,False
P8,116,C,,3,2,eighth,False,False
P8,117,A,,2,2,eighth,False,False
P8,117,F,,2,2,eighth,False,False
P8,117,A,,2,2,eighth,False,False
P8,117,C,,3,2,eighth,False,False
P8,117,F,,3,2,eighth,False,False
P8,117,C,,3,2,eighth,False,False
P8,117,A,,2,2,eighth,False,False
P8,117,F,,2,2,eighth,False,False
P8,118,C,,3,2,eighth,False,False
P8,118,E,,2,2,eighth,False,False
P8,118,F,,2,2,eighth,False,False
P8,118,A,,2,2,eighth,False,False
P8,118,C,,3,2,eighth,False,False
P8,118,E,,2,2,eighth,False,False
P8,118,F,,2,2,eighth,False,False
P8,118,E,,3,2,eighth,False,False
P8,119,F,,3,2,eighth,False,False
P8,119,B,-1,2,2,eighth,False,False
P8,119,C,,3,2,eighth,False,False
P8,119,C,,2,2,eighth,False,False
P8,119,F,,2,6,quarter,True,False
P9,1,F,,2,2,eighth,False,False
P9,2,F,,3,1,16th,False,False
P9,2,G,,3,1,16th,False,False
P9,2,A,,3,1,16th,False,False
P9,2,G,,3,1,16th,False,False
P9,2,F,,3,1,16th,False,False
P9,2,G,,3,1,16th,False,False
P9,2,A,,3,1,16th,False,False
P9,2,G,,3,1,16th,False,False
P9,2,F,,3,1,16th,False,False
P9,2,E,,3,1,16th,False,False
P9,2,F,,3,1,16th,False,False
P9,2,G,,3,1,16th,False,False
P9,2,A,,3,1,16th,False,False
P9,2,B,-1,3,1,16th,False,False
P9,2,A,,3,1,16th,False,False
P9,2,G,,3,1,16th,False,False
P9,3,F,,3,1,16th,False,False
P9,3,G,,3,1,16th,False,False
P9,3,A,,3,1,16th,False,False
P9,3,G,,3,1,16th,False,False
P9,3,F,,3,1,16th,False,False
P9,3,G,,3,1,16th,False,False
P9,3,A,,3,1,16th,False,False
P9,3,G,,3,1,16th,False,False
P9,3,F,,3,1,16th,False,False
P9,3,E,,3,1,16th,False,False
P9,3,F,,3,1,16th,False,False
P9,3,G,,3,1,16th,False,False
P9,3,A,,3,2,eighth,False,False
P9,3,F,,3,2,eighth,False,False
P9,4,E,,3,2,eighth,False,False
P9,4,G,,3,2,eighth,False,False
P9,4,C,,3,2,eighth,False,False
P9,4,F,,3,2,eighth,False,False
P9,4,E,,3,2,eighth,False,False
P9,4,G,,3,2,eighth,False,False
P9,4,C,,3,2,eighth,False,False
P9,4,A,,3,2,eighth,False,False
P9,5,E,,3,2,eighth,False,False
P9,5,G,,3,2,eighth,False,False
P9,5,C,,3,2,eighth,False,False
P9,5,F,,3,2,eighth,False,False
P9,5,E,,3,2,eighth,False,False
P9,5,G,,3,2,eighth,False,False
P9,5,C,,3,2,eighth,False,False
P9,5,B,-1,2,2,eighth,False,False
P9,6,A,,2,2,eighth,False,False
P9,6,G,,2,2,eighth,False,False
P9,6,A,,2,2,eighth,False,False
P9,6,C,,3,2,eighth,False,False
P9,6,F,,3,2,eighth,False,False
P9,6,C,,3,2,eighth,False,False
P9,6,A,,2,2,eighth,False,False
P9,6,C,,3,2,eighth,False,False
P9,7,A,,2,2,eighth,False,False
P9,7,F,,2,2,eighth,False,False
P9,7,A,,2,2,eighth,False,False
P9,7,C,,3,2,eighth,False,False
P9,7,F,,3,2,eighth,False,False
P9,7,C,,3,2,eighth,False,False
P9,7,A,,2,2,eighth,False,False
P9,7,F,,2,2,eighth,False,False
P9,8,C,,3,2,eighth,False,False
P9,8,E,,2,2,eighth,False,False
P9,8,F,,2,2,eighth,False,False
P9,8,A,,2,2,eighth,False,False
P9,8,C,,3,2,eighth,False,False
P9,8,E,,2,2,eighth,False,False
P9,8,F,,2,2,eighth,False,False
P9,8,E,,3,2,eighth,False,False
P9,9,F,,3,2,eighth,False,False
P9,9,B,-1,2,2,eighth,False,False
P9,9,C,,3,2,eighth,False,False
P9,9,C,,2,2,eighth,False,False
P9,9,F,,2,2,eighth,False,False
P9,9,G,,2,2,eighth,False,False
P9,9,A,,2,2,eighth,False,False
P9,9,F,,2,2,eighth,False,False
P9,10,B,-1,2,2,eighth,False,False
P9,10,A,,2,2,eighth,False,False
P9,10,G,,2,2,eighth,False,False
P9,10,C,,3,2,eighth,False,False
P9,10,A,,2,2,eighth,False,False
P9,10,G,,2,2,eighth,False,False
P9,10,F,,2,2,eighth,False,False
P9,10,F,,3,2,eighth,False,False
P9,11,B,-1,2,4,quarter,False,False
P9,11,C,,3,4,quarter,False,False
P9,11,F,,2,2,eighth,False,False
P9,11,F,,3,1,16th,False,False
P9,11,G,,3,1,16th,False,False
P9,11,A,,3,1,16th,False,False
P9,11,B,-1,3,1,16th,False,False
P9,11,A,,3,1,16th,False,False
P9,11,G,,3,1,16th,False,False
P9,12,F,,3,1,16th,False,False
P9,12,G,,3,1,16th,False,False
P9,12,A,,3,1,16th,False,False
P9,12,G,,3,1,16th,False,False
P9,12,F,,3,1,16th,False,False
P9,12,G,,3,1,16th,False,False
P9,12,A,,3,1,16th,False,False
P9,12,G,,3,1,16th,False,False
P9,12,F,,3,1,16th,False,False
P9,12,E,,3,1,16th,False,False
P9,12,F,,3,1,16th,False,False
P9,12,G,,3,1,16th,False,False
P9,12,A,,3,1,16th,False,False
P9,12,B,-1,3,1,16th,False,False
P9,12,A,,3,1,16th,False,False
P9,12,G,,3,1,16th,False,False
P9,13,F,,3,1,16th,False,False
P9,13,G,,3,1,16th,False,False
P9,13,A,,3,1,16th,False,False
P9,13,G,,3,1,16th,False,False
P9,13,F,,3,1,16th,False,False
P9,13,G,,3,1,16th,False,False
P9,13,A,,3,1,16th,False,False
P9,13,G,,3,1,16th,False,False
P9,13,F,,3,1,16th,False,False
P9,13,E,,3,1,16th,False,False
P9,13,F,,3,1,16th,False,False
P9,13,G,,3,1,16th,False,False
P9,13,A,,3,2,eighth,False,False
P9,13,F,,3,2,eighth,False,False
P9,14,B,-1,3,2,eighth,False,False
P9,14,A,,3,2,eighth,False,False
P9,14,G,,3,2,eighth,False,False
P9,14,C,,4,2,eighth,False,False
P9,14,A,,3,2,eighth,False,False
P9,14,G,,3,2,eighth,False,False
P9,14,F,,3,2,eighth,False,False
P9,14,A,,3,2,eighth,False,False
P9,15,G,,3,4,quarter,False,False
P9,15,C,,4,4,quarter,False,False
P9,15,F,,3,2,eighth,False,False
P9,15,G,,3,2,eighth,False,False
P9,15,A,,3,2,eighth,False,False
P9,15,F,,3,2,eighth,False,False
P9,16,E,,3,2,eighth,False,False
P9,16,G,,3,2,eighth,False,False
P9,16,E,,3,2,eighth,False,False
P9,16,C,,3,2,eighth,False,False
P9,16,E,,3,2,eighth,False,False
P9,16,G,,3,2,eighth,False,False
P9,16,C,,4,2,eighth,False,False
P9,16,G,,3,2,eighth,False,False
P9,17,E,,3,2,eighth,False,False
P9,17,G,,3,2,eighth,False,False
P9,17,E,,3,2,eighth,False,False
P9,17,C,,3,2,eighth,False,False
P9,17,E,,3,2,eighth,False,False
P9,17,G,,3,2,eighth,False,False
P9,17,C,,4,2,eighth,False,False
P9,17,C,,3,2,eighth,False,False
P9,18,F,,3,2,eighth,False,False
P9,18,E,,3,2,eighth,False,False
P9,18,D,,3,2,eighth,False,False
P9,18,G,,3,2,eighth,False,False
P9,18,E,,3,2,eighth,False,False
P9,18,D,,3,2,eighth,False,False
P9,18,C,,3,2,eighth,False,False
P9,18,E,,3,2,eighth,False,False
P9,19,F,,3,4,quarter,False,False
P9,19,G,,3,4,quarter,False,False
P9,19,C,,3,2,eighth,False,False
P9,19,D,,3,2,eighth,False,False
P9,19,E,,3,2,eighth,False,False
P9,19,C,,3,2,eighth,False,False
P9,20,E,,3,2,eighth,False,False
P9,20,G,,3,2,eighth,False,False
P9,20,E,,3,2,eighth,False,False
P9,20,C,,3,2,eighth,False,False
P9,20,E,,3,2,eighth,False,False
P9,20,G,,3,2,eighth,False,False
P9,20,C,,4,2,eighth,False,False
P9,20,G,,3,2,eighth,False,False
P9,21,E,,3,2,eighth,False,False
P9,21,G,,3,2,eighth,False,False
P9,21,E,,3,2,eighth,False,False
P9,21,C,,3,2,eighth,False,False
P9,21,E,,3,2,eighth,False,False
P9,21,G,,3,2,eighth,False,False
P9,21,C,,4,2,eighth,False,False
P9,21,C,,3,2,eighth,False,False
P9,22,F,,3,2,eighth,False,False
P9,22,E,,3,2,eighth,False,False
P9,22,D,,3,2,eighth,False,False
P9,22,G,,3,2,eighth,False,False
P9,22,E,,3,2,eighth,False,False
P9,22,D,,3,2,eighth,False,False
P9,22,E,,3,2,eighth,False,False
P9,22,C,,3,2,eighth,False,False
P9,23,F,,3,4,quarter,False,False
P9,23,G,,3,2,eighth,False,False
P9,23,G,,2,2,eighth,False,False
P9,23,C,,3,2,eighth,False,False
P9,23,D,,3,2,eighth,False,False
P9,23,E,,3,2,eighth,False,False
P9,23,C,,3,2,eighth,False,False
P9,24,B,,2,2,eighth,False,False
P9,24,D,,3,2,eighth,False,False
P9,24,G,,2,2,eighth,False,False
P9,24,C,,3,2,eighth,False,False
P9,24,B,,2,2,eighth,False,False
P9,24,D,,3,2,eighth,False,False
P9,24,G,,2,2,eighth,False,False
P9,24,E,,3,2,eighth,False,False
P9,25,B,,2,2,eighth,False,False
P9,25,D,,3,2,eighth,False,False
P9,25,G,,2,2,eighth,False,False
P9,25,C,,3,2,eighth,False,False
P9,25,B,,2,2,eighth,False,False
P9,25,D,,3,2,eighth,False,False
P9,25,G,,2,2,eighth,False,False
P9,25,G,,3,1,16th,False,False
P9,25,F,,3,1,16th,False,False
P9,26,E,,3,2,eighth,False,False
P9,26,C,,3,2,eighth,False,False
P9,26,E,,3,2,eighth,False,False
P9,26,G,,3,2,eighth,False,False
P9,26,C,,4,2,eighth,False,False
P9,26,G,,3,2,eighth,False,False
P9,26,E,,3,2,eighth,False,False
P9,26,G,,3,2,eighth,False,False
P9,27,E,,3,2,eighth,False,False
P9,27,C,,3,2,eighth,False,False
P9,27,E,,3,2,eighth,False,False
P9,27,G,,3,2,eighth,False,False
P9,27,C,,4,2,eighth,False,False
P9,27,G,,3,2,eighth,False,False
P9,27,E,,3,2,eighth,False,False
P9,27,C,,3,2,eighth,False,False
P9,28,G,,3,2,eighth,False,False
P9,28,B,,2,2,eighth,False,False
P9,28,C,,3,2,eighth,False,False
P9,28,E,,3,2,eighth,False,False
P9,28,G,,3,2,eighth,False,False
P9,28,B,,2,2,eighth,False,False
P9,28,C,,3,2,eighth,False,False
P9,28,E,,3,2,eighth,False,False
P9,29,A,,3,2,eighth,False,False
P9,29,F,,3,2,eighth,False,False
P9,29,G,,3,2,eighth,False,False
P9,29,G,,2,2,eighth,False,False
P9,29,C,,3,2,eighth,False,False
P9,29,D,,3,1,16th,False,False
P9,29,E,,3,1,16th,False,False
P9,29,F,,3,1,16th,False,False
P9,29,G,,3,1,16th,False,False
P9,29,A,,3,1,16th,False,False
P9,29,F,,3,1,16th,False,False
P9,30,B,-1,3,2,eighth,False,False
P9,30,A,,3,2,eighth,False,False
P9,30,G,,3,2,eighth,False,False
P9,30,C,,4,2,eighth,False,False
P9,30,A,,3,2,eighth,False,False
P9,30,G,,3,2,eighth,False,False
P9,30,F,,3,2,eighth,False,False
P9,30,A,,3,2,eighth,False,False
P9,31,B,-1,3,4,quarter,False,False
P9,31,C,,4,4,quarter,False,False
P9,31,,,,2,eighth,False,True
P9,31,F,,3,1,16th,False,False
P9,31,G,,3,1,16th,False,False
P9,31,A,,3,1,16th,False,False
P9,31,G,,3,1,16th,False,False
P9,31,F,,3,1,16th,False,False
P9,31,E,,3,1,16th,False,False
P9,32,D,,3,1,16th,False,False
P9,32,E,,3,1,16th,False,False
P9,32,F,,3,1,16th,False,False
P9,32,E,,3,1,16th,False,False
P9,32,D,,3,1,16th,False,False
P9,32,E,,3,1,16th,False,False
P9,32,F,,3,1,16th,False,False
P9,32,E,,3,1,16th,False,False
P9,32,D,,3,1,16th,False,False
P9,32,C,1,3,1,16th,False,False
P9,32,D,,3,1,16th,False,False
P9,32,E,,3,1,16th,False,False
P9,32,F,,3,1,16th,False,False
P9,32,G,,3,1,16th,False,False
P9,32,F,,3,1,16th,False,False
P9,32,E,,3,1,16th,False,False
P9,33,D,,3,1,16th,False,False
P9,33,E,,3,1,16th,False,False
P9,33,F,,3,1,16th,False,False
P9,33,E,,3,1,16th,False,False
P9,33,D,,3,1,16th,False,False
P9,33,E,,3,1,16th,False,False
P9,33,F,,3,1,16th,False,False
P9,33,E,,3,1,16th,False,False
P9,33,D,,3,1,16th,False,False
P9,33,C,1,3,1,16th,False,False
P9,33,D,,3,1,16th,False,False
P9,33,E,,3,1,16th,False,False
P9,33,F,,3,1,16th,False,False
P9,33,E,,3,1,16th,False,False
P9,33,F,,3,1,16th,False,False
P9,33,D,,3,1,16th,False,False
P9,34,G,,3,1,16th,False,False
P9,34,F,,3,1,16th,False,False
P9,34,G,,3,1,16th,False,False
P9,34,A,,3,1,16th,False,False
P9,34,B,-1,3,1,16th,False,False
P9,34,A,,3,1,16th,False,False
P9,34,B,-1,3,1,16th,False,False
P9,34,G,,3,1,16th,False,False
P9,34,C,,3,1,16th,False,False
P9,34,B,-1,2,1,16th,False,False
P9,34,C,,3,1,16th,False,False
P9,34,D,,3,1,16th,False,False
P9,34,E,,3,1,16th,False,False
P9,34,D,,3,1,16th,False,False
P9,34,E,,3,1,16th,False,False
P9,34,C,,3,1,16th,False,False
P9,35,F,,3,1,16th,False,False
P9,35,E,,3,1,16th,False,False
P9,35,F,,3,1,16th,False,False
P9,35,G,,3,1,16th,False,False
P9,35,A,,3,1,16th,False,False
P9,35,G,,3,1,16th,False,False
P9,35,A,,3,1,16th,False,False
P9,35,F,,3,1,16th,False,False
P9,35,B,-1,2,1,16th,False,False
P9,35,A,,2,1,16th,False,False
P9,35,B,-1,2,1,16th,False,False
P9,35,C,,3,1,16th,False,False
P9,35,D,,3,1,16th,False,False
P9,35,C,,3,1,16th,False,False
P9,35,D,,3,1,16th,False,False
P9,35,B,-1,2,1,16th,False,False
P9,36,E,,3,1,16th,False,False
P9,36,D,,3,1,16th,False,False
P9,36,E,,3,1,16th,False,False
P9,36,F,,3,1,16th,False,False
P9,36,G,,3,1,16th,False,False
P9,36,F,,3,1,16th,False,False
P9,36,G,,3,1,16th,False,False
P9,36,E,,3,1,16th,False,False
P9,36,A,,2,1,16th,False,False
P9,36,G,,2,1,16th,False,False
P9,36,A,,2,1,16th,False,False
P9,36,B,-1,2,1,16th,False,False
P9,36,A,,2,1,16th,False,False
P9,36,G,,2,1,16th,False,False
P9,36,F,,2,1,16th,False,False
P9,36,E,,2,1,16th,False,False
P9,37,D,,2,2,eighth,False,False
P9,37,D,,3,2,eighth,False,False
P9,37,F,,3,2,eighth,False,False
P9,37,A,,3,2,eighth,False,False
P9,37,D,,4,2,eighth,False,False
P9,37,A,,3,2,eighth,False,False
P9,37,F,,3,2,eighth,False,False
P9,37,A,,3,2,eighth,False,False
P9,38,F,,3,2,eighth,False,False
P9,38,D,,3,2,eighth,False,False
P9,38,F,,3,2,eighth,False,False
P9,38,A,,3,2,eighth,False,False
P9,38,D,,4,2,eighth,False,False
P9,38,A,,3,2,eighth,False,False
P9,38,F,,3,2,eighth,False,False
P9,38,D,,3,2,eighth,False,False
P9,39,A,,3,2,eighth,False,False
P9,39,C,1,3,2,eighth,False,False
P9,39,D,,3,2,eighth,False,False
P9,39,F,,3,2,eighth,False,False
P9,39,A,,3,2,eighth,False,False
P9,39,C,1,3,2,eighth,False,False
P9,39,D,,3,2,eighth,False,False
P9,39,F,,3,2,eighth,False,False
P9,40,B,-1,3,2,eighth,False,False
P9,40,F,,3,1,16th,False,False
P9,40,G,,3,1,16th,False,False
P9,40,A,,3,2,eighth,False,False
P9,40,A,,2,2,eighth,False,False
P9,40,D,,3,2,eighth,False,False
P9,40,D,,2,2,eighth,False,False
P9,40,,,,2,eighth,False,True
P9,40,A,,3,2,eighth,False,False
P9,41,D,,4,2,eighth,False,False
P9,41,A,,3,2,eighth,False,False
P9,41,F,,3,2,eighth,False,False
P9,41,A,,3,2,eighth,False,False
P9,41,D,,3,2,eighth,False,False
P9,41,A,,3,2,eighth,False,False
P9,41,F,,3,2,eighth,False,False
P9,41,A,,3,2,eighth,False,False
P9,42,D,,4,2,eighth,False,False
P9,42,A,,3,2,eighth,False,False
P9,42,F,,3,2,eighth,False,False
P9,42,A,,3,2,eighth,False,False
P9,42,D,,3,2,eighth,False,False
P9,42,D,,2,2,eighth,False,False
P9,42,,,,2,eighth,False,True
P9,42,D,,3,2,eighth,False,False
P9,43,G,,3,2,eighth,False,False
P9,43,D,,3,2,eighth,False,False
P9,43,B,,2,2,eighth,False,False
P9,43,D,,3,2,eighth,False,False
P9,43,G,,2,2,eighth,False,False
P9,43,D,,3,2,eighth,False,False
P9,43,B,,2,2,eighth,False,False
P9,43,D,,3,2,eighth,False,False
P9,44,G,,3,2,eighth,False,False
P9,44,D,,3,2,eighth,False,False
P9,44,B,,2,2,eighth,False,False
P9,44,D,,3,2,eighth,False,False
P9,44,G,,2,2,eighth,False,False
P9,44,G,,3,2,eighth,False,False
P9,44,,,,2,eighth,False,True
P9,44,G,,3,2,eighth,False,False
P9,45,C,,4,2,eighth,False,False
P9,45,G,,3,2,eighth,False,False
P9,45,E,,3,2,eighth,False,False
P9,45,G,,3,2,eighth,False,False
P9,45,C,,3,2,eighth,False,False
P9,45,G,,3,2,eighth,False,False
P9,45,E,,3,2,eighth,False,False
P9,45,G,,3,2,eighth,False,False
